t,open,high,low,close,volume,date_vn
1745798400,54.972,55.066,54.69,54.972,271300,2025-04-28
1745884800,54.972,54.972,54.784,54.878,310200,2025-04-29
1746403200,54.972,55.254,54.407,55.066,658500,2025-05-05
1746489600,55.348,56.29,55.16,56.101,899900,2025-05-06
1746576000,56.101,57.89,56.101,56.949,884100,2025-05-07
1746662400,57.419,58.078,57.137,57.796,861800,2025-05-08
1746748800,57.984,58.361,57.231,57.513,491700,2025-05-09
1747008000,57.419,58.831,57.419,58.643,834300,2025-05-12
1747094400,58.831,58.925,58.172,58.361,666800,2025-05-13
1747180800,58.361,58.643,57.984,58.266,655600,2025-05-14
1747267200,58.266,58.455,57.796,58.361,668800,2025-05-15
1747353600,58.361,58.361,57.796,58.172,297500,2025-05-16
1747612800,57.231,57.608,57.137,57.137,584300,2025-05-19
1747699200,57.231,57.231,56.478,56.949,605100,2025-05-20
1747785600,56.949,57.325,56.666,56.76,315100,2025-05-21
1747872000,56.855,57.89,56.855,57.419,760400,2025-05-22
1747958400,57.513,59.678,57.513,59.302,1312500,2025-05-23
1748217600,59.396,59.773,57.89,59.302,631800,2025-05-26
1748304000,59.773,60.149,59.208,59.961,778400,2025-05-27
1748390400,60.243,60.902,60.243,60.337,1151600,2025-05-28
1748476800,60.243,60.431,59.961,60.243,672900,2025-05-29
1748563200,60.243,61.467,60.243,61.185,1361400,2025-05-30
1748822400,60.902,61.749,60.337,61.655,723700,2025-06-02
1748908800,61.655,62.032,61.467,61.938,743200,2025-06-03
1748995200,61.938,61.938,60.902,60.996,740200,2025-06-04
1749081600,60.996,60.996,59.773,60.055,805500,2025-06-05
1749168000,60.055,60.055,59.114,59.302,871500,2025-06-06
1749427200,59.396,60.055,59.114,59.584,553700,2025-06-09
1749513600,59.584,59.867,59.02,59.208,427500,2025-06-10
1749600000,59.302,59.584,58.737,58.925,489700,2025-06-11
1749686400,59.773,59.773,58.925,59.114,479700,2025-06-12
1749772800,60.62,62.126,59.961,60.62,3697000,2025-06-13
1750032000,62.126,64.856,61.843,64.856,3178200,2025-06-16
1750118400,65.514,65.797,64.197,65.232,2768300,2025-06-17
1750204800,65.891,67.115,65.138,66.738,2662500,2025-06-18
1750291200,66.738,68.056,65.985,67.585,2684700,2025-06-19
1750377600,67.774,67.774,65.232,65.42,1741900,2025-06-20
1750636800,69.28,69.28,67.397,68.338,2938600,2025-06-23
1750723200,64.103,66.268,64.103,65.044,2630300,2025-06-24
1750809600,64.761,64.856,63.538,63.538,1723200,2025-06-25
1750896000,63.726,64.479,63.538,64.479,761500,2025-06-26
1750982400,64.479,64.573,63.632,64.008,700400,2025-06-27
1751241600,64.197,64.291,63.349,63.82,673500,2025-06-30
1751328000,63.538,63.82,62.502,62.502,857400,2025-07-01
1751414400,62.502,63.067,62.314,62.502,563600,2025-07-02
1751500800,62.973,63.538,62.314,62.314,912600,2025-07-03
1751587200,62.502,62.785,62.314,62.502,556000,2025-07-04
1751846400,62.785,62.785,62.502,62.596,501100,2025-07-07
1751932800,63.161,63.726,62.785,63.726,910200,2025-07-08
1752019200,63.914,64.008,63.632,64.008,951700,2025-07-09
1752105600,64.103,64.856,63.632,64.385,1136600,2025-07-10
1752192000,64.103,64.479,63.632,63.914,686500,2025-07-11
1752451200,64.479,64.573,63.914,64.197,770100,2025-07-14
1752537600,64.197,64.479,63.726,63.726,801200,2025-07-15
1752624000,63.726,63.914,63.255,63.444,525200,2025-07-16
1752710400,63.538,63.914,63.067,63.726,1392400,2025-07-17
1752796800,63.914,64.479,63.444,64.103,902000,2025-07-18
1753056000,64.197,64.197,63.255,63.538,725600,2025-07-21
1753142400,63.726,63.914,63.161,63.914,653600,2025-07-22
1753228800,64.103,65.232,63.632,64.95,1701700,2025-07-23
1753315200,65.044,66.079,64.95,65.044,1234800,2025-07-24
1753401600,65.044,65.891,64.667,64.667,1098700,2025-07-25
1753660800,65.044,65.326,64.291,64.856,1177700,2025-07-28
1753747200,64.856,66.362,64.008,64.008,2108400,2025-07-29
1753833600,64.667,64.667,63.255,63.914,903500,2025-07-30
1753920000,65.514,65.514,63.632,63.726,839700,2025-07-31
1754006400,64.197,64.197,63.349,63.632,889400,2025-08-01
1754265600,63.726,64.761,63.538,64.008,2046300,2025-08-04
1754352000,64.385,65.326,63.444,63.82,2020900,2025-08-05
1754438400,63.82,65.232,63.82,65.232,1299600,2025-08-06
1754524800,65.797,65.797,64.573,65.044,977200,2025-08-07
1754611200,65.326,66.738,64.95,66.079,2210600,2025-08-08
1754870400,66.173,67.021,65.985,66.268,1228900,2025-08-11
1754956800,66.268,67.115,65.891,66.362,1692600,2025-08-12
1755043200,66.456,66.738,65.232,65.891,1887300,2025-08-13
1755129600,66.079,66.173,65.138,65.609,1225100,2025-08-14
1755216000,65.891,67.303,65.326,65.609,1676700,2025-08-15
1755475200,66.926,66.926,65.514,65.891,1175100,2025-08-18
1755561600,66.173,66.644,65.703,65.797,1326000,2025-08-19
1755648000,65.891,65.985,63.538,64.291,1685400,2025-08-20
1755734400,64.95,65.42,64.008,65.232,1060400,2025-08-21
1755820800,64.95,65.044,64.008,64.008,1195000,2025-08-22
1756080000,64.856,65.514,64.479,64.667,967000,2025-08-25
1756166400,64.761,65.42,64.667,65.42,777700,2025-08-26
1756252800,65.609,65.609,64.667,64.856,1390500,2025-08-27
1756339200,65.5,65.5,64.7,64.9,768200,2025-08-28
1756425600,65.0,65.0,63.8,63.8,1475500,2025-08-29
1756857600,64.2,64.4,63.4,63.8,894200,2025-09-03
1756944000,63.9,64.2,63.8,64.2,719500,2025-09-04
1757030400,64.9,65.2,63.6,63.8,1217800,2025-09-05
1757289600,63.8,64.2,62.6,62.6,1293800,2025-09-08
1757376000,63.0,63.1,61.6,62.1,1258200,2025-09-09
1757462400,62.1,62.5,61.7,61.9,756900,2025-09-10
1757548800,62.4,62.6,61.3,62.0,810900,2025-09-11
1757635200,62.3,62.9,61.7,62.5,556100,2025-09-12
1757894400,62.6,63.3,62.6,63.2,651000,2025-09-15
1757980800,63.6,63.6,62.7,62.7,773700,2025-09-16
1758067200,62.8,64.3,62.8,64.0,1489100,2025-09-17
1758153600,64.0,64.1,62.9,63.0,731300,2025-09-18
1758240000,63.3,63.3,62.5,62.5,658200,2025-09-19
1758499200,62.4,62.5,61.2,61.8,883600,2025-09-22
1758585600,61.9,62.0,61.2,61.6,544500,2025-09-23
1758672000,61.6,61.7,61.1,61.6,558200,2025-09-24
1758758400,62.0,62.3,61.8,61.9,550000,2025-09-25
1758844800,62.3,62.4,61.5,61.5,265100,2025-09-26
1759104000,61.6,62.0,61.4,61.5,381300,2025-09-29
1759190400,61.5,61.7,60.4,60.4,647500,2025-09-30
1759276800,60.5,60.9,60.5,60.6,211700,2025-10-01
1759363200,60.7,61.0,60.3,60.3,454300,2025-10-02
1759449600,60.2,60.5,60.0,60.1,470400,2025-10-03
1759708800,61.1,61.1,60.2,60.8,420400,2025-10-06
1759795200,61.1,61.1,60.6,60.9,302600,2025-10-07
1759881600,61.2,61.6,60.9,60.9,379300,2025-10-08
1759968000,60.9,61.4,60.6,60.9,363100,2025-10-09
1760054400,60.9,61.2,60.6,60.9,592500,2025-10-10
1760313600,60.1,60.9,60.1,60.6,516900,2025-10-13
1760400000,60.9,60.9,60.0,60.0,568000,2025-10-14
1760486400,60.0,60.2,58.8,59.0,1271300,2025-10-15
1760572800,58.8,59.2,58.5,58.7,956300,2025-10-16
1760659200,58.7,59.2,58.5,58.6,320000,2025-10-17
1760918400,58.6,59.5,57.0,57.0,604700,2025-10-20
1761004800,57.3,58.8,56.0,56.0,837900,2025-10-21
1761091200,57.2,59.0,57.2,59.0,1023700,2025-10-22
1761177600,60.0,60.7,59.5,59.8,554800,2025-10-23
1761264000,60.4,60.8,59.6,59.6,643300,2025-10-24
1761523200,60.2,60.2,59.3,59.3,512900,2025-10-27
1761609600,59.3,60.2,59.1,60.0,660100,2025-10-28
1761696000,60.1,61.2,60.0,60.2,639500,2025-10-29
1761782400,60.2,60.8,59.7,59.7,460400,2025-10-30
1761868800,59.8,62.3,59.8,61.6,1173700,2025-10-31
1762128000,62.0,62.9,61.5,61.5,1095100,2025-11-03
1762214400,62.1,62.2,60.1,60.5,1008600,2025-11-04
1762300800,60.7,63.6,60.6,63.0,1680600,2025-11-05
1762387200,63.3,63.3,61.7,62.1,626000,2025-11-06
1762473600,61.8,62.9,61.0,62.9,1225100,2025-11-07
1762732800,62.8,62.8,61.0,61.2,738300,2025-11-10
1762819200,61.3,62.0,60.9,61.1,553500,2025-11-11
1762905600,61.5,62.0,60.6,61.9,648800,2025-11-12
1762992000,61.7,63.5,61.4,62.9,1158200,2025-11-13
1763078400,62.9,63.4,62.5,62.8,496800,2025-11-14
1763337600,63.2,63.8,62.0,63.0,689000,2025-11-17
1763424000,63.4,63.4,62.1,62.4,749600,2025-11-18
1763510400,62.5,62.8,62.0,62.2,380800,2025-11-19
1763596800,62.2,62.3,61.7,62.1,392000,2025-11-20
1763683200,61.6,61.9,61.0,61.9,467300,2025-11-21
1763942400,61.9,62.0,61.0,61.0,390000,2025-11-24
1764028800,61.0,61.4,60.8,60.8,405700,2025-11-25
1764115200,60.8,62.0,60.7,62.0,529300,2025-11-26
1764201600,61.9,63.1,61.5,63.0,1562200,2025-11-27
1764288000,63.0,63.8,62.5,63.4,1243100,2025-11-28
1764547200,63.4,65.8,63.4,65.4,2743800,2025-12-01
1764633600,65.4,66.1,64.8,66.1,1960300,2025-12-02
1764720000,66.2,66.2,64.3,64.5,1151400,2025-12-03
1764806400,64.6,65.0,64.1,65.0,1027400,2025-12-04
1764892800,65.2,65.2,64.0,64.0,735600,2025-12-05
1765152000,64.1,65.4,63.6,65.4,1050700,2025-12-08
1765238400,65.3,65.3,63.6,64.0,731000,2025-12-09
1765324800,63.9,64.1,63.4,63.5,443900,2025-12-10
1765411200,63.6,63.9,62.5,62.6,470100,2025-12-11
1765497600,62.6,62.9,61.3,61.3,598400,2025-12-12
1765756800,61.3,62.4,61.0,62.1,620600,2025-12-15
1765843200,62.5,64.3,62.1,64.3,870400,2025-12-16
1765929600,64.2,64.8,62.9,62.9,532900,2025-12-17
1766016000,63.6,63.8,62.4,63.3,625000,2025-12-18
1766102400,63.6,64.0,63.0,64.0,658000,2025-12-19
1766361600,64.3,65.3,64.2,65.3,1262800,2025-12-22
1766448000,65.3,66.3,64.6,65.3,1512400,2025-12-23
