t,open,high,low,close,volume,date_vn
1750377600,44.66,44.75,44.48,44.66,716600,2025-06-20
1750636800,44.389,44.615,44.299,44.435,1049600,2025-06-23
1750723200,44.66,44.795,44.525,44.795,710200,2025-06-24
1750809600,44.525,45.562,44.525,45.382,1762000,2025-06-25
1750896000,45.743,45.833,45.382,45.562,1283600,2025-06-26
1750982400,45.653,45.923,45.382,45.653,3001500,2025-06-27
1751241600,45.653,45.797,44.982,45.078,1923100,2025-06-30
1751328000,45.078,45.078,44.598,44.646,904400,2025-07-01
1751414400,44.598,44.598,44.215,44.502,1099500,2025-07-02
1751500800,44.502,44.694,44.358,44.358,1535400,2025-07-03
1751587200,44.694,44.694,44.406,44.502,848400,2025-07-04
1751846400,44.598,44.742,44.406,44.502,1320400,2025-07-07
1751932800,44.55,44.934,44.55,44.934,1639400,2025-07-08
1752019200,45.078,45.797,44.982,45.701,2602200,2025-07-09
1752105600,45.749,46.372,45.749,46.133,2150900,2025-07-10
1752192000,46.133,46.277,45.557,46.181,2444000,2025-07-11
1752451200,46.181,46.372,45.701,46.037,1272000,2025-07-14
1752537600,46.037,46.9,45.989,46.085,2151700,2025-07-15
1752624000,46.085,46.181,45.701,46.037,1366400,2025-07-16
1752710400,46.085,46.708,45.893,46.42,2042400,2025-07-17
1752796800,46.564,46.564,46.037,46.229,1338400,2025-07-18
1753056000,46.085,46.372,45.749,45.749,1645300,2025-07-21
1753142400,45.797,45.941,45.557,45.845,797900,2025-07-22
1753228800,45.893,46.9,45.557,46.612,2660200,2025-07-23
1753315200,46.948,47.955,46.708,46.996,2245700,2025-07-24
1753401600,46.996,47.092,46.852,47.092,1335000,2025-07-25
1753660800,47.332,47.475,46.9,47.284,2668300,2025-07-28
1753747200,47.284,47.475,45.413,45.413,2638000,2025-07-29
1753833600,45.461,45.845,45.413,45.653,2020500,2025-07-30
1753920000,45.749,46.42,45.557,45.701,1914100,2025-07-31
1754006400,45.749,46.085,45.749,45.989,1031600,2025-08-01
1754265600,46.037,46.133,45.701,46.133,804800,2025-08-04
1754352000,46.133,46.229,45.461,45.557,2101200,2025-08-05
1754438400,45.653,46.181,45.413,45.845,980700,2025-08-06
1754524800,46.037,46.037,45.605,45.749,860100,2025-08-07
1754611200,45.749,46.181,45.653,45.893,930800,2025-08-08
1754870400,46.037,46.564,46.037,46.229,1467500,2025-08-11
1754956800,46.42,46.564,46.229,46.325,1258100,2025-08-12
1755043200,46.468,46.468,45.893,45.989,1126700,2025-08-13
1755129600,46.133,46.133,45.797,45.941,1143800,2025-08-14
1755216000,45.989,45.989,45.461,45.557,1553000,2025-08-15
1755475200,45.605,45.797,45.222,45.222,962200,2025-08-18
1755561600,45.317,45.413,45.126,45.222,1046500,2025-08-19
1755648000,45.222,45.222,44.646,44.838,1212700,2025-08-20
1755734400,44.646,44.982,44.406,44.694,1406200,2025-08-21
1755820800,44.598,44.694,43.831,43.927,1847600,2025-08-22
1756080000,43.927,44.119,43.639,43.735,990900,2025-08-25
1756166400,43.735,44.023,43.591,44.023,696900,2025-08-26
1756252800,44.215,44.406,43.975,44.119,1209900,2025-08-27
1756339200,44.119,44.742,44.119,44.646,545500,2025-08-28
1756425600,44.886,44.982,44.646,44.646,788100,2025-08-29
1756857600,44.694,44.694,44.358,44.454,558900,2025-09-03
1756944000,44.598,45.27,44.454,45.174,1013000,2025-09-04
1757030400,45.317,45.557,45.174,45.365,1242400,2025-09-05
1757289600,45.557,45.605,44.838,44.886,869100,2025-09-08
1757376000,44.838,44.886,44.31,44.406,858200,2025-09-09
1757462400,44.598,44.694,44.262,44.358,506700,2025-09-10
1757548800,44.502,44.598,43.831,44.502,705600,2025-09-11
1757635200,44.406,45.461,44.406,44.742,1050800,2025-09-12
1757894400,45.03,45.078,44.742,44.79,507500,2025-09-15
1757980800,45.03,46.181,44.694,45.845,2744100,2025-09-16
1758067200,45.845,46.181,45.365,45.365,983000,2025-09-17
1758153600,45.509,45.605,44.79,44.886,1010400,2025-09-18
1758240000,45.03,45.03,44.119,44.119,1385500,2025-09-19
1758499200,44.215,44.55,43.639,43.831,1354200,2025-09-22
1758585600,43.927,44.215,43.783,43.927,447500,2025-09-23
1758672000,44.023,44.215,43.639,44.215,503600,2025-09-24
1758758400,44.262,44.358,43.879,43.975,468600,2025-09-25
1758844800,44.167,44.167,43.783,43.783,480800,2025-09-26
1759104000,43.831,43.831,43.495,43.639,571100,2025-09-29
1759190400,43.639,43.735,43.303,43.351,553000,2025-09-30
1759276800,43.447,43.687,43.351,43.447,324100,2025-10-01
1759363200,43.543,43.879,43.543,43.543,696400,2025-10-02
1759449600,43.591,43.927,43.543,43.687,425600,2025-10-03
1759708800,44.167,44.31,43.831,44.262,894200,2025-10-06
1759795200,44.55,44.55,44.023,44.119,690800,2025-10-07
1759881600,44.406,44.502,44.071,44.071,517900,2025-10-08
1759968000,44.119,44.167,43.687,43.735,557300,2025-10-09
1760054400,43.735,44.071,43.687,43.975,481500,2025-10-10
1760313600,43.639,44.071,43.495,44.071,521600,2025-10-13
1760400000,43.927,44.071,43.543,43.543,579100,2025-10-14
1760486400,43.591,43.831,43.399,43.399,544100,2025-10-15
1760572800,43.447,43.735,43.255,43.351,467500,2025-10-16
1760659200,43.351,43.639,43.064,43.399,825800,2025-10-17
1760918400,43.207,43.399,42.2,42.2,961100,2025-10-20
1761004800,42.344,42.68,42.2,42.632,806800,2025-10-21
1761091200,42.632,42.968,42.44,42.968,390300,2025-10-22
1761177600,42.968,43.783,42.728,43.591,730200,2025-10-23
1761264000,43.639,43.639,43.16,43.303,354200,2025-10-24
1761523200,43.639,43.879,43.351,43.591,691600,2025-10-27
1761609600,43.591,43.783,43.495,43.591,405600,2025-10-28
1761696000,43.927,44.119,43.591,43.879,762700,2025-10-29
1761782400,44.023,44.023,43.543,43.831,623700,2025-10-30
1761868800,43.975,44.023,43.735,43.975,575000,2025-10-31
1762128000,43.927,44.742,43.879,44.406,858900,2025-11-03
1762214400,44.55,44.55,43.639,44.358,851500,2025-11-04
1762300800,44.406,44.454,44.071,44.31,566500,2025-11-05
1762387200,44.119,44.406,44.023,44.262,543600,2025-11-06
1762473600,44.023,44.502,44.023,44.215,560000,2025-11-07
1762732800,44.31,44.454,44.119,44.119,515600,2025-11-10
1762819200,44.071,45.317,44.023,44.886,1271900,2025-11-11
1762905600,44.886,45.174,44.694,45.03,753600,2025-11-12
1762992000,45.174,45.605,44.934,45.461,1122200,2025-11-13
1763078400,45.461,45.605,45.126,45.174,842800,2025-11-14
1763337600,45.174,45.653,45.174,45.317,1032700,2025-11-17
1763424000,45.365,45.557,44.886,45.27,623200,2025-11-18
1763510400,45.27,45.27,44.982,45.078,665000,2025-11-19
1763596800,45.461,45.557,45.03,45.126,776700,2025-11-20
1763683200,45.03,45.03,44.598,44.79,542300,2025-11-21
1763942400,44.79,45.078,44.262,44.262,863800,2025-11-24
1764028800,44.31,44.886,44.215,44.406,435300,2025-11-25
1764115200,44.502,44.886,44.502,44.598,374600,2025-11-26
1764201600,44.838,44.838,44.454,44.502,301100,2025-11-27
1764288000,44.502,44.742,44.406,44.502,381200,2025-11-28
1764547200,44.646,47.571,44.646,46.996,4104800,2025-12-01
1764633600,46.996,50.257,46.852,50.257,5646800,2025-12-02
1764720000,51.791,52.175,49.777,49.777,3231900,2025-12-03
1764806400,49.394,50.065,48.435,48.818,2805000,2025-12-04
1764892800,48.818,49.202,47.763,47.763,2542700,2025-12-05
