Date,Ticker,Horizon,ForecastWindow,BaseClose,ForecastDate,ActualClose,TargetCloseRetPct,EvalKind,FeatureSet,Model,Objective,UsedFeatureCount,TrainRows,TrainEndDate,PredCloseRetPct,PredClose,PredUpProb,PredDirectionUp,ActualDirectionUp,DirectionHit,CloseAbsErrPct
2026-04-03,VIC,1,T+1,141.0,2026-04-06,141.6,0.4255319148936065,walkback,baseline_ohlc,hist_gbm_direction,direction,161,485,2026-04-02,,,0.4271604543797546,False,True,False,
2026-04-10,VIC,1,T+1,151.7,2026-04-13,160.0,5.4713249835201205,walkback,baseline_ohlc,hist_gbm_direction,direction,161,490,2026-04-09,,,0.7786195558484577,True,True,True,
2026-04-17,VIC,1,T+1,187.9,2026-04-20,191.0,1.6498137307078276,walkback,baseline_ohlc,hist_gbm_direction,direction,161,495,2026-04-16,,,0.1012594532581101,False,True,False,
2026-04-24,VIC,1,T+1,212.1,2026-04-28,225.5,6.317774634606321,walkback,baseline_ohlc,hist_gbm_direction,direction,161,500,2026-04-23,,,0.5220295463419335,True,True,True,
2026-05-06,VIC,1,T+1,219.5,2026-05-07,224.0,2.05011389521641,walkback,baseline_ohlc,hist_gbm_direction,direction,161,505,2026-05-05,,,0.4300348329828558,False,True,False,
2026-05-13,VIC,1,T+1,221.0,2026-05-14,229.8,3.981900452488696,walkback,baseline_ohlc,hist_gbm_direction,direction,161,510,2026-05-12,,,0.2930869875476541,False,True,False,
2026-05-20,VIC,1,T+1,226.7,2026-05-21,218.7,-3.528892809880902,walkback,baseline_ohlc,hist_gbm_direction,direction,161,515,2026-05-19,,,0.7670755443555229,True,False,False,
2026-05-27,VIC,1,T+1,210.8,2026-05-28,210.8,0.0,walkback,baseline_ohlc,hist_gbm_direction,direction,161,520,2026-05-26,,,0.5027947795278664,True,False,False,
2026-06-03,VIC,1,T+1,197.6,2026-06-04,200.2,1.3157894736842035,walkback,baseline_ohlc,hist_gbm_direction,direction,161,525,2026-06-02,,,0.431028860822274,False,True,False,
2026-06-10,VIC,1,T+1,196.0,2026-06-11,196.0,0.0,walkback,baseline_ohlc,hist_gbm_direction,direction,161,530,2026-06-09,,,0.5656794799265806,True,False,False,
2026-06-17,VIC,1,T+1,192.0,2026-06-18,205.4,6.97916666666667,walkback,baseline_ohlc,hist_gbm_direction,direction,161,535,2026-06-16,,,0.2864679123650752,False,True,False,
2026-02-27,VIC,2,T+2,172.0,2026-03-03,155.5,-9.593023255813948,walkback,baseline_ohlc,hist_gbm_direction,direction,161,460,2026-02-26,,,0.4490760830854781,False,False,True,
2026-03-06,VIC,2,T+2,156.5,2026-03-10,141.8,-9.392971246006388,walkback,baseline_ohlc,hist_gbm_direction,direction,161,465,2026-03-05,,,0.2596602373739892,False,False,True,
2026-03-13,VIC,2,T+2,144.6,2026-03-17,146.2,1.1065006915629283,walkback,baseline_ohlc,hist_gbm_direction,direction,161,470,2026-03-12,,,0.5977482183958766,True,True,True,
2026-03-20,VIC,2,T+2,135.0,2026-03-24,124.0,-8.148148148148149,walkback,baseline_ohlc,hist_gbm_direction,direction,161,475,2026-03-19,,,0.5047406959785092,True,False,False,
2026-03-27,VIC,2,T+2,132.6,2026-03-31,135.0,1.8099547511312153,walkback,baseline_ohlc,hist_gbm_direction,direction,161,480,2026-03-26,,,0.6870512734437955,True,True,True,
2026-04-03,VIC,2,T+2,141.0,2026-04-07,143.4,1.7021276595744703,walkback,baseline_ohlc,hist_gbm_direction,direction,161,485,2026-04-02,,,0.5920648867332864,True,True,True,
2026-04-10,VIC,2,T+2,151.7,2026-04-14,165.5,9.096901779828626,walkback,baseline_ohlc,hist_gbm_direction,direction,161,490,2026-04-09,,,0.8568365396304792,True,True,True,
2026-04-17,VIC,2,T+2,187.9,2026-04-21,193.7,3.086748270356554,walkback,baseline_ohlc,hist_gbm_direction,direction,161,495,2026-04-16,,,0.2805146142344341,False,True,False,
2026-04-24,VIC,2,T+2,212.1,2026-04-29,214.0,0.8958038661009082,walkback,baseline_ohlc,hist_gbm_direction,direction,161,500,2026-04-23,,,0.8258667657024308,True,True,True,
2026-05-06,VIC,2,T+2,219.5,2026-05-08,226.0,2.9612756264236983,walkback,baseline_ohlc,hist_gbm_direction,direction,161,505,2026-05-05,,,0.7506389905285095,True,True,True,
2026-05-13,VIC,2,T+2,221.0,2026-05-15,228.0,3.167420814479649,walkback,baseline_ohlc,hist_gbm_direction,direction,161,510,2026-05-12,,,0.5312771204299034,True,True,True,
2026-05-20,VIC,2,T+2,226.7,2026-05-22,216.5,-4.499338332598146,walkback,baseline_ohlc,hist_gbm_direction,direction,161,515,2026-05-19,,,0.52798283210025,True,False,False,
2026-05-27,VIC,2,T+2,210.8,2026-05-29,211.3,0.2371916508538962,walkback,baseline_ohlc,hist_gbm_direction,direction,161,520,2026-05-26,,,0.3435746578174245,False,True,False,
2026-06-03,VIC,2,T+2,197.6,2026-06-05,207.0,4.757085020242924,walkback,baseline_ohlc,hist_gbm_direction,direction,161,525,2026-06-02,,,0.5204157995604038,True,True,True,
2026-06-10,VIC,2,T+2,196.0,2026-06-12,195.5,-0.255102040816324,walkback,baseline_ohlc,hist_gbm_direction,direction,161,530,2026-06-09,,,0.7489299118800475,True,False,False,
2026-06-17,VIC,2,T+2,192.0,2026-06-19,205.5,7.03125,walkback,baseline_ohlc,hist_gbm_direction,direction,161,535,2026-06-16,,,0.4530262672090541,False,True,False,
2026-02-27,VIC,3,T+3,172.0,2026-03-04,155.6,-9.534883720930232,walkback,baseline_ohlc,hist_gbm_direction,direction,161,460,2026-02-26,,,0.4530606442584879,False,False,True,
2026-03-06,VIC,3,T+3,156.5,2026-03-11,146.0,-6.709265175718848,walkback,baseline_ohlc,hist_gbm_direction,direction,161,465,2026-03-05,,,0.3749413351706186,False,False,True,
2026-03-13,VIC,3,T+3,144.6,2026-03-18,146.0,0.9681881051175624,walkback,baseline_ohlc,hist_gbm_direction,direction,161,470,2026-03-12,,,0.6076074484338951,True,True,True,
2026-03-20,VIC,3,T+3,135.0,2026-03-25,128.7,-4.666666666666675,walkback,baseline_ohlc,hist_gbm_direction,direction,161,475,2026-03-19,,,0.7670397616785508,True,False,False,
2026-03-27,VIC,3,T+3,132.6,2026-04-01,141.0,6.334841628959276,walkback,baseline_ohlc,hist_gbm_direction,direction,161,480,2026-03-26,,,0.6423976949368491,True,True,True,
2026-04-03,VIC,3,T+3,141.0,2026-04-08,153.4,8.794326241134765,walkback,baseline_ohlc,hist_gbm_direction,direction,161,485,2026-04-02,,,0.6654176989991869,True,True,True,
2026-04-10,VIC,3,T+3,151.7,2026-04-15,177.0,16.67765326301913,walkback,baseline_ohlc,hist_gbm_direction,direction,161,490,2026-04-09,,,0.8130604138290942,True,True,True,
2026-04-17,VIC,3,T+3,187.9,2026-04-22,207.2,10.27142096860032,walkback,baseline_ohlc,hist_gbm_direction,direction,161,495,2026-04-16,,,0.3246574966452418,False,True,False,
2026-04-24,VIC,3,T+3,212.1,2026-05-04,212.0,-0.0471475719000413,walkback,baseline_ohlc,hist_gbm_direction,direction,161,500,2026-04-23,,,0.6517234039302499,True,False,False,
2026-05-06,VIC,3,T+3,219.5,2026-05-11,223.0,1.5945330296127658,walkback,baseline_ohlc,hist_gbm_direction,direction,161,505,2026-05-05,,,0.7631501617356145,True,True,True,
2026-05-13,VIC,3,T+3,221.0,2026-05-18,225.0,1.8099547511312153,walkback,baseline_ohlc,hist_gbm_direction,direction,161,510,2026-05-12,,,0.7140833892529567,True,True,True,
2026-05-20,VIC,3,T+3,226.7,2026-05-25,218.8,-3.4847816497573736,walkback,baseline_ohlc,hist_gbm_direction,direction,161,515,2026-05-19,,,0.3228896696719579,False,False,True,
2026-05-27,VIC,3,T+3,210.8,2026-06-01,204.9,-2.7988614800759093,walkback,baseline_ohlc,hist_gbm_direction,direction,161,520,2026-05-26,,,0.3285843053107304,False,False,True,
2026-06-03,VIC,3,T+3,197.6,2026-06-08,195.0,-1.3157894736842035,walkback,baseline_ohlc,hist_gbm_direction,direction,161,525,2026-06-02,,,0.4568127763678403,False,False,True,
2026-06-10,VIC,3,T+3,196.0,2026-06-15,192.6,-1.734693877551019,walkback,baseline_ohlc,hist_gbm_direction,direction,161,530,2026-06-09,,,0.7953201020032297,True,False,False,
2026-06-17,VIC,3,T+3,192.0,2026-06-22,219.8,14.479166666666664,walkback,baseline_ohlc,hist_gbm_direction,direction,161,535,2026-06-16,,,0.5794875703807003,True,True,True,
2026-02-27,VIC,4,T+4,172.0,2026-03-05,164.8,-4.1860465116279055,walkback,baseline_ohlc,hist_gbm_direction,direction,161,460,2026-02-26,,,0.4111533184540994,False,False,True,
2026-03-06,VIC,4,T+4,156.5,2026-03-12,145.0,-7.348242811501593,walkback,baseline_ohlc,hist_gbm_direction,direction,161,465,2026-03-05,,,0.2628617112008211,False,False,True,
2026-03-13,VIC,4,T+4,144.6,2026-03-19,145.0,0.2766251728907321,walkback,baseline_ohlc,hist_gbm_direction,direction,161,470,2026-03-12,,,0.8403683532417437,True,True,True,
2026-03-20,VIC,4,T+4,135.0,2026-03-26,130.0,-3.703703703703709,walkback,baseline_ohlc,hist_gbm_direction,direction,161,475,2026-03-19,,,0.6490333881851078,True,False,False,
2026-03-27,VIC,4,T+4,132.6,2026-04-02,139.9,5.505279034690802,walkback,baseline_ohlc,hist_gbm_direction,direction,161,480,2026-03-26,,,0.8854140310035292,True,True,True,
2026-04-03,VIC,4,T+4,141.0,2026-04-09,149.2,5.81560283687943,walkback,baseline_ohlc,hist_gbm_direction,direction,161,485,2026-04-02,,,0.8466996651324706,True,True,True,
2026-04-10,VIC,4,T+4,151.7,2026-04-16,189.3,24.785761371127247,walkback,baseline_ohlc,hist_gbm_direction,direction,161,490,2026-04-09,,,0.6925124718949955,True,True,True,
2026-04-17,VIC,4,T+4,187.9,2026-04-23,214.5,14.156466205428409,walkback,baseline_ohlc,hist_gbm_direction,direction,161,495,2026-04-16,,,0.5335146503128062,True,True,True,
2026-04-24,VIC,4,T+4,212.1,2026-05-05,219.5,3.4889203206034836,walkback,baseline_ohlc,hist_gbm_direction,direction,161,500,2026-04-23,,,0.8333514317586379,True,True,True,
2026-05-06,VIC,4,T+4,219.5,2026-05-12,222.0,1.1389521640091216,walkback,baseline_ohlc,hist_gbm_direction,direction,161,505,2026-05-05,,,0.879578881485481,True,True,True,
2026-05-13,VIC,4,T+4,221.0,2026-05-19,225.1,1.8552036199094957,walkback,baseline_ohlc,hist_gbm_direction,direction,161,510,2026-05-12,,,0.760107445654069,True,True,True,
2026-05-20,VIC,4,T+4,226.7,2026-05-26,213.0,-6.043228936921041,walkback,baseline_ohlc,hist_gbm_direction,direction,161,515,2026-05-19,,,0.3782047444471469,False,False,True,
2026-05-27,VIC,4,T+4,210.8,2026-06-02,204.9,-2.7988614800759093,walkback,baseline_ohlc,hist_gbm_direction,direction,161,520,2026-05-26,,,0.4910127354888657,False,False,True,
2026-06-03,VIC,4,T+4,197.6,2026-06-09,193.2,-2.2267206477732837,walkback,baseline_ohlc,hist_gbm_direction,direction,161,525,2026-06-02,,,0.3491648729393542,False,False,True,
2026-06-10,VIC,4,T+4,196.0,2026-06-16,194.0,-1.0204081632653073,walkback,baseline_ohlc,hist_gbm_direction,direction,161,530,2026-06-09,,,0.6081440329771799,True,False,False,
2026-06-17,VIC,4,T+4,192.0,2026-06-23,229.0,19.270833333333325,walkback,baseline_ohlc,hist_gbm_direction,direction,161,535,2026-06-16,,,0.7253502183152,True,True,True,
2026-02-27,VIC,5,T+5,172.0,2026-03-06,156.5,-9.011627906976749,walkback,baseline_ohlc,hist_gbm_direction,direction,161,460,2026-02-26,,,0.4241623057189383,False,False,True,
2026-03-06,VIC,5,T+5,156.5,2026-03-13,144.6,-7.603833865814701,walkback,baseline_ohlc,hist_gbm_direction,direction,161,465,2026-03-05,,,0.1793592839356537,False,False,True,
2026-03-13,VIC,5,T+5,144.6,2026-03-20,135.0,-6.639004149377592,walkback,baseline_ohlc,hist_gbm_direction,direction,161,470,2026-03-12,,,0.5269242037530801,True,False,False,
2026-03-20,VIC,5,T+5,135.0,2026-03-27,132.6,-1.777777777777778,walkback,baseline_ohlc,hist_gbm_direction,direction,161,475,2026-03-19,,,0.4302031535608642,False,False,True,
2026-03-27,VIC,5,T+5,132.6,2026-04-03,141.0,6.334841628959276,walkback,baseline_ohlc,hist_gbm_direction,direction,161,480,2026-03-26,,,0.9021435675601812,True,True,True,
2026-04-03,VIC,5,T+5,141.0,2026-04-10,151.7,7.588652482269498,walkback,baseline_ohlc,hist_gbm_direction,direction,161,485,2026-04-02,,,0.7557963817659086,True,True,True,
2026-04-10,VIC,5,T+5,151.7,2026-04-17,187.9,23.86288727752144,walkback,baseline_ohlc,hist_gbm_direction,direction,161,490,2026-04-09,,,0.8277997863458915,True,True,True,
2026-04-17,VIC,5,T+5,187.9,2026-04-24,212.1,12.87919105907398,walkback,baseline_ohlc,hist_gbm_direction,direction,161,495,2026-04-16,,,0.7282630639569413,True,True,True,
2026-04-24,VIC,5,T+5,212.1,2026-05-06,219.5,3.4889203206034836,walkback,baseline_ohlc,hist_gbm_direction,direction,161,500,2026-04-23,,,0.6627399138645305,True,True,True,
2026-05-06,VIC,5,T+5,219.5,2026-05-13,221.0,0.6833712984054774,walkback,baseline_ohlc,hist_gbm_direction,direction,161,505,2026-05-05,,,0.8632771823735707,True,True,True,
2026-05-13,VIC,5,T+5,221.0,2026-05-20,226.7,2.579185520361982,walkback,baseline_ohlc,hist_gbm_direction,direction,161,510,2026-05-12,,,0.7073035167101439,True,True,True,
2026-05-20,VIC,5,T+5,226.7,2026-05-27,210.8,-7.013674459638275,walkback,baseline_ohlc,hist_gbm_direction,direction,161,515,2026-05-19,,,0.455822383561207,False,False,True,
2026-05-27,VIC,5,T+5,210.8,2026-06-03,197.6,-6.261859582542706,walkback,baseline_ohlc,hist_gbm_direction,direction,161,520,2026-05-26,,,0.4097693449455529,False,False,True,
2026-06-03,VIC,5,T+5,197.6,2026-06-10,196.0,-0.8097165991902799,walkback,baseline_ohlc,hist_gbm_direction,direction,161,525,2026-06-02,,,0.2149290687519323,False,False,True,
2026-06-10,VIC,5,T+5,196.0,2026-06-17,192.0,-2.0408163265306145,walkback,baseline_ohlc,hist_gbm_direction,direction,161,530,2026-06-09,,,0.4392284491677641,False,False,True,
2026-06-17,VIC,5,T+5,192.0,2026-06-24,230.5,20.052083333333325,walkback,baseline_ohlc,hist_gbm_direction,direction,161,535,2026-06-16,,,0.5618740115723332,True,True,True,
2026-02-27,VIC,1,T+1,172.0,2026-03-02,167.2,-2.7906976744186074,walkback,baseline_ohlc,rf_compact_direction,direction,161,460,2026-02-26,,,0.4648260509327149,False,False,True,
2026-03-06,VIC,1,T+1,156.5,2026-03-09,145.6,-6.964856230031957,walkback,baseline_ohlc,rf_compact_direction,direction,161,465,2026-03-05,,,0.4550497547323069,False,False,True,
2026-03-13,VIC,1,T+1,144.6,2026-03-16,144.7,0.069156293222683,walkback,baseline_ohlc,rf_compact_direction,direction,161,470,2026-03-12,,,0.4145377942263424,False,True,False,
2026-03-20,VIC,1,T+1,135.0,2026-03-23,125.6,-6.962962962962971,walkback,baseline_ohlc,rf_compact_direction,direction,161,475,2026-03-19,,,0.4070266331050157,False,False,True,
2026-03-27,VIC,1,T+1,132.6,2026-03-30,129.5,-2.337858220211153,walkback,baseline_ohlc,rf_compact_direction,direction,161,480,2026-03-26,,,0.6763785888947661,True,False,False,
2026-04-03,VIC,1,T+1,141.0,2026-04-06,141.6,0.4255319148936065,walkback,baseline_ohlc,rf_compact_direction,direction,161,485,2026-04-02,,,0.5160069576773545,True,True,True,
2026-04-10,VIC,1,T+1,151.7,2026-04-13,160.0,5.4713249835201205,walkback,baseline_ohlc,rf_compact_direction,direction,161,490,2026-04-09,,,0.5951199379125759,True,True,True,
2026-04-17,VIC,1,T+1,187.9,2026-04-20,191.0,1.6498137307078276,walkback,baseline_ohlc,rf_compact_direction,direction,161,495,2026-04-16,,,0.3383702040438959,False,True,False,
2026-04-24,VIC,1,T+1,212.1,2026-04-28,225.5,6.317774634606321,walkback,baseline_ohlc,rf_compact_direction,direction,161,500,2026-04-23,,,0.5614970742365923,True,True,True,
2026-05-06,VIC,1,T+1,219.5,2026-05-07,224.0,2.05011389521641,walkback,baseline_ohlc,rf_compact_direction,direction,161,505,2026-05-05,,,0.4515810405480863,False,True,False,
2026-05-13,VIC,1,T+1,221.0,2026-05-14,229.8,3.981900452488696,walkback,baseline_ohlc,rf_compact_direction,direction,161,510,2026-05-12,,,0.4178320530605689,False,True,False,
2026-05-20,VIC,1,T+1,226.7,2026-05-21,218.7,-3.528892809880902,walkback,baseline_ohlc,rf_compact_direction,direction,161,515,2026-05-19,,,0.4904324265182403,False,False,True,
2026-05-27,VIC,1,T+1,210.8,2026-05-28,210.8,0.0,walkback,baseline_ohlc,rf_compact_direction,direction,161,520,2026-05-26,,,0.3898322488582889,False,False,True,
2026-06-03,VIC,1,T+1,197.6,2026-06-04,200.2,1.3157894736842035,walkback,baseline_ohlc,rf_compact_direction,direction,161,525,2026-06-02,,,0.3977194231423059,False,True,False,
2026-06-10,VIC,1,T+1,196.0,2026-06-11,196.0,0.0,walkback,baseline_ohlc,rf_compact_direction,direction,161,530,2026-06-09,,,0.5667755176171804,True,False,False,
2026-06-17,VIC,1,T+1,192.0,2026-06-18,205.4,6.97916666666667,walkback,baseline_ohlc,rf_compact_direction,direction,161,535,2026-06-16,,,0.3802189777627339,False,True,False,
2026-02-27,VIC,2,T+2,172.0,2026-03-03,155.5,-9.593023255813948,walkback,baseline_ohlc,rf_compact_direction,direction,161,460,2026-02-26,,,0.5371922452806678,True,False,False,
2026-03-06,VIC,2,T+2,156.5,2026-03-10,141.8,-9.392971246006388,walkback,baseline_ohlc,rf_compact_direction,direction,161,465,2026-03-05,,,0.4946757820081531,False,False,True,
2026-03-13,VIC,2,T+2,144.6,2026-03-17,146.2,1.1065006915629283,walkback,baseline_ohlc,rf_compact_direction,direction,161,470,2026-03-12,,,0.5916487166083948,True,True,True,
2026-03-20,VIC,2,T+2,135.0,2026-03-24,124.0,-8.148148148148149,walkback,baseline_ohlc,rf_compact_direction,direction,161,475,2026-03-19,,,0.6583049090608921,True,False,False,
2026-03-27,VIC,2,T+2,132.6,2026-03-31,135.0,1.8099547511312153,walkback,baseline_ohlc,rf_compact_direction,direction,161,480,2026-03-26,,,0.6001205902510217,True,True,True,
2026-04-03,VIC,2,T+2,141.0,2026-04-07,143.4,1.7021276595744703,walkback,baseline_ohlc,rf_compact_direction,direction,161,485,2026-04-02,,,0.6154786332437056,True,True,True,
2026-04-10,VIC,2,T+2,151.7,2026-04-14,165.5,9.096901779828626,walkback,baseline_ohlc,rf_compact_direction,direction,161,490,2026-04-09,,,0.6044212082805537,True,True,True,
2026-04-17,VIC,2,T+2,187.9,2026-04-21,193.7,3.086748270356554,walkback,baseline_ohlc,rf_compact_direction,direction,161,495,2026-04-16,,,0.5128563705587006,True,True,True,
2026-04-24,VIC,2,T+2,212.1,2026-04-29,214.0,0.8958038661009082,walkback,baseline_ohlc,rf_compact_direction,direction,161,500,2026-04-23,,,0.6685908018230092,True,True,True,
2026-05-06,VIC,2,T+2,219.5,2026-05-08,226.0,2.9612756264236983,walkback,baseline_ohlc,rf_compact_direction,direction,161,505,2026-05-05,,,0.5645608833195377,True,True,True,
2026-05-13,VIC,2,T+2,221.0,2026-05-15,228.0,3.167420814479649,walkback,baseline_ohlc,rf_compact_direction,direction,161,510,2026-05-12,,,0.4776997075585494,False,True,False,
2026-05-20,VIC,2,T+2,226.7,2026-05-22,216.5,-4.499338332598146,walkback,baseline_ohlc,rf_compact_direction,direction,161,515,2026-05-19,,,0.4649125008694942,False,False,True,
2026-05-27,VIC,2,T+2,210.8,2026-05-29,211.3,0.2371916508538962,walkback,baseline_ohlc,rf_compact_direction,direction,161,520,2026-05-26,,,0.348064813380434,False,True,False,
2026-06-03,VIC,2,T+2,197.6,2026-06-05,207.0,4.757085020242924,walkback,baseline_ohlc,rf_compact_direction,direction,161,525,2026-06-02,,,0.4391807290820746,False,True,False,
2026-06-10,VIC,2,T+2,196.0,2026-06-12,195.5,-0.255102040816324,walkback,baseline_ohlc,rf_compact_direction,direction,161,530,2026-06-09,,,0.6454766209877835,True,False,False,
2026-06-17,VIC,2,T+2,192.0,2026-06-19,205.5,7.03125,walkback,baseline_ohlc,rf_compact_direction,direction,161,535,2026-06-16,,,0.4621173876421615,False,True,False,
2026-02-27,VIC,3,T+3,172.0,2026-03-04,155.6,-9.534883720930232,walkback,baseline_ohlc,rf_compact_direction,direction,161,460,2026-02-26,,,0.4769171492223533,False,False,True,
2026-03-06,VIC,3,T+3,156.5,2026-03-11,146.0,-6.709265175718848,walkback,baseline_ohlc,rf_compact_direction,direction,161,465,2026-03-05,,,0.5474433529145297,True,False,False,
2026-03-13,VIC,3,T+3,144.6,2026-03-18,146.0,0.9681881051175624,walkback,baseline_ohlc,rf_compact_direction,direction,161,470,2026-03-12,,,0.6398498017778651,True,True,True,
2026-03-20,VIC,3,T+3,135.0,2026-03-25,128.7,-4.666666666666675,walkback,baseline_ohlc,rf_compact_direction,direction,161,475,2026-03-19,,,0.582734746790735,True,False,False,
2026-03-27,VIC,3,T+3,132.6,2026-04-01,141.0,6.334841628959276,walkback,baseline_ohlc,rf_compact_direction,direction,161,480,2026-03-26,,,0.6605484888877285,True,True,True,
2026-04-03,VIC,3,T+3,141.0,2026-04-08,153.4,8.794326241134765,walkback,baseline_ohlc,rf_compact_direction,direction,161,485,2026-04-02,,,0.6463575604965888,True,True,True,
2026-04-10,VIC,3,T+3,151.7,2026-04-15,177.0,16.67765326301913,walkback,baseline_ohlc,rf_compact_direction,direction,161,490,2026-04-09,,,0.7134069523095758,True,True,True,
2026-04-17,VIC,3,T+3,187.9,2026-04-22,207.2,10.27142096860032,walkback,baseline_ohlc,rf_compact_direction,direction,161,495,2026-04-16,,,0.5493105667190527,True,True,True,
2026-04-24,VIC,3,T+3,212.1,2026-05-04,212.0,-0.0471475719000413,walkback,baseline_ohlc,rf_compact_direction,direction,161,500,2026-04-23,,,0.5529683996028845,True,False,False,
2026-05-06,VIC,3,T+3,219.5,2026-05-11,223.0,1.5945330296127658,walkback,baseline_ohlc,rf_compact_direction,direction,161,505,2026-05-05,,,0.5885886709678401,True,True,True,
2026-05-13,VIC,3,T+3,221.0,2026-05-18,225.0,1.8099547511312153,walkback,baseline_ohlc,rf_compact_direction,direction,161,510,2026-05-12,,,0.5733115397654265,True,True,True,
2026-05-20,VIC,3,T+3,226.7,2026-05-25,218.8,-3.4847816497573736,walkback,baseline_ohlc,rf_compact_direction,direction,161,515,2026-05-19,,,0.3931886379186965,False,False,True,
2026-05-27,VIC,3,T+3,210.8,2026-06-01,204.9,-2.7988614800759093,walkback,baseline_ohlc,rf_compact_direction,direction,161,520,2026-05-26,,,0.3803332556110219,False,False,True,
2026-06-03,VIC,3,T+3,197.6,2026-06-08,195.0,-1.3157894736842035,walkback,baseline_ohlc,rf_compact_direction,direction,161,525,2026-06-02,,,0.4788050564722625,False,False,True,
2026-06-10,VIC,3,T+3,196.0,2026-06-15,192.6,-1.734693877551019,walkback,baseline_ohlc,rf_compact_direction,direction,161,530,2026-06-09,,,0.570939089613785,True,False,False,
2026-06-17,VIC,3,T+3,192.0,2026-06-22,219.8,14.479166666666664,walkback,baseline_ohlc,rf_compact_direction,direction,161,535,2026-06-16,,,0.5127611302595627,True,True,True,
2026-02-27,VIC,4,T+4,172.0,2026-03-05,164.8,-4.1860465116279055,walkback,baseline_ohlc,rf_compact_direction,direction,161,460,2026-02-26,,,0.5367811664041041,True,False,False,
2026-03-06,VIC,4,T+4,156.5,2026-03-12,145.0,-7.348242811501593,walkback,baseline_ohlc,rf_compact_direction,direction,161,465,2026-03-05,,,0.4627866959806984,False,False,True,
2026-03-13,VIC,4,T+4,144.6,2026-03-19,145.0,0.2766251728907321,walkback,baseline_ohlc,rf_compact_direction,direction,161,470,2026-03-12,,,0.7462987919245003,True,True,True,
2026-03-20,VIC,4,T+4,135.0,2026-03-26,130.0,-3.703703703703709,walkback,baseline_ohlc,rf_compact_direction,direction,161,475,2026-03-19,,,0.5423123598775974,True,False,False,
2026-03-27,VIC,4,T+4,132.6,2026-04-02,139.9,5.505279034690802,walkback,baseline_ohlc,rf_compact_direction,direction,161,480,2026-03-26,,,0.7641206381645084,True,True,True,
2026-04-03,VIC,4,T+4,141.0,2026-04-09,149.2,5.81560283687943,walkback,baseline_ohlc,rf_compact_direction,direction,161,485,2026-04-02,,,0.6682370662477529,True,True,True,
2026-04-10,VIC,4,T+4,151.7,2026-04-16,189.3,24.785761371127247,walkback,baseline_ohlc,rf_compact_direction,direction,161,490,2026-04-09,,,0.6647343634857299,True,True,True,
2026-04-17,VIC,4,T+4,187.9,2026-04-23,214.5,14.156466205428409,walkback,baseline_ohlc,rf_compact_direction,direction,161,495,2026-04-16,,,0.5884734822510117,True,True,True,
2026-04-24,VIC,4,T+4,212.1,2026-05-05,219.5,3.4889203206034836,walkback,baseline_ohlc,rf_compact_direction,direction,161,500,2026-04-23,,,0.5954895653753545,True,True,True,
2026-05-06,VIC,4,T+4,219.5,2026-05-12,222.0,1.1389521640091216,walkback,baseline_ohlc,rf_compact_direction,direction,161,505,2026-05-05,,,0.5931049977626996,True,True,True,
2026-05-13,VIC,4,T+4,221.0,2026-05-19,225.1,1.8552036199094957,walkback,baseline_ohlc,rf_compact_direction,direction,161,510,2026-05-12,,,0.5558983414145627,True,True,True,
2026-05-20,VIC,4,T+4,226.7,2026-05-26,213.0,-6.043228936921041,walkback,baseline_ohlc,rf_compact_direction,direction,161,515,2026-05-19,,,0.4139545112618606,False,False,True,
2026-05-27,VIC,4,T+4,210.8,2026-06-02,204.9,-2.7988614800759093,walkback,baseline_ohlc,rf_compact_direction,direction,161,520,2026-05-26,,,0.4260527580414689,False,False,True,
2026-06-03,VIC,4,T+4,197.6,2026-06-09,193.2,-2.2267206477732837,walkback,baseline_ohlc,rf_compact_direction,direction,161,525,2026-06-02,,,0.4448082401833978,False,False,True,
2026-06-10,VIC,4,T+4,196.0,2026-06-16,194.0,-1.0204081632653073,walkback,baseline_ohlc,rf_compact_direction,direction,161,530,2026-06-09,,,0.4727738388229932,False,False,True,
2026-06-17,VIC,4,T+4,192.0,2026-06-23,229.0,19.270833333333325,walkback,baseline_ohlc,rf_compact_direction,direction,161,535,2026-06-16,,,0.4773020702538349,False,True,False,
2026-02-27,VIC,5,T+5,172.0,2026-03-06,156.5,-9.011627906976749,walkback,baseline_ohlc,rf_compact_direction,direction,161,460,2026-02-26,,,0.5774112163188737,True,False,False,
2026-03-06,VIC,5,T+5,156.5,2026-03-13,144.6,-7.603833865814701,walkback,baseline_ohlc,rf_compact_direction,direction,161,465,2026-03-05,,,0.4986173663618473,False,False,True,
2026-03-13,VIC,5,T+5,144.6,2026-03-20,135.0,-6.639004149377592,walkback,baseline_ohlc,rf_compact_direction,direction,161,470,2026-03-12,,,0.4949214610838131,False,False,True,
2026-03-20,VIC,5,T+5,135.0,2026-03-27,132.6,-1.777777777777778,walkback,baseline_ohlc,rf_compact_direction,direction,161,475,2026-03-19,,,0.4288821512604287,False,False,True,
2026-03-27,VIC,5,T+5,132.6,2026-04-03,141.0,6.334841628959276,walkback,baseline_ohlc,rf_compact_direction,direction,161,480,2026-03-26,,,0.7559701943430103,True,True,True,
2026-04-03,VIC,5,T+5,141.0,2026-04-10,151.7,7.588652482269498,walkback,baseline_ohlc,rf_compact_direction,direction,161,485,2026-04-02,,,0.6744579528364937,True,True,True,
