t,open,high,low,close,volume,date_vn
1786592400,1792.65,1793.19,1791.99,1792.44,2261207,2026-08-13
1786592460,1792.45,1792.96,1792.4,1792.96,1758719,2026-08-13
1786592520,1793.17,1793.17,1792.48,1792.69,1365970,2026-08-13
1786592580,1792.76,1793.05,1792.61,1792.91,1313400,2026-08-13
1786592640,1792.58,1793.06,1792.31,1792.54,3032135,2026-08-13
1786592700,1792.82,1793.12,1792.41,1792.49,1507259,2026-08-13
1786592760,1792.57,1792.76,1792.37,1792.43,2163008,2026-08-13
1786592820,1792.61,1792.61,1792.23,1792.23,2900093,2026-08-13
1786592880,1792.09,1792.58,1792.09,1792.19,1093472,2026-08-13
1786592940,1792.25,1792.38,1791.86,1792.29,1578725,2026-08-13
1786593000,1792.33,1792.98,1791.94,1792.32,1500856,2026-08-13
1786593060,1792.23,1792.47,1792.07,1792.47,1164862,2026-08-13
1786593120,1792.27,1792.59,1792.09,1792.15,1454715,2026-08-13
1786593180,1792.26,1792.67,1792.17,1792.59,1356640,2026-08-13
1786593240,1792.36,1792.67,1792.17,1792.17,1213180,2026-08-13
1786593300,1791.89,1792.24,1791.72,1791.76,1510135,2026-08-13
1786593360,1791.88,1792.66,1791.81,1792.66,1763300,2026-08-13
1786593420,1792.66,1793.55,1792.66,1793.55,1169238,2026-08-13
1786593480,1793.43,1793.43,1792.53,1792.65,1626761,2026-08-13
1786593540,1792.71,1792.79,1792.46,1792.75,878804,2026-08-13
1786593600,1792.71,1793.43,1792.71,1793.02,1171701,2026-08-13
1786593660,1792.97,1793.16,1791.99,1791.99,1491607,2026-08-13
1786593720,1792.07,1792.62,1792.07,1792.45,1317922,2026-08-13
1786593780,1792.35,1792.35,1791.98,1792.02,1219174,2026-08-13
1786593840,1792.04,1792.46,1791.63,1791.75,997255,2026-08-13
1786593900,1791.86,1791.86,1790.97,1790.97,1619100,2026-08-13
1786593960,1791.03,1792.01,1791.03,1791.64,1020699,2026-08-13
1786594020,1791.35,1791.82,1791.34,1791.65,982187,2026-08-13
1786594080,1791.6,1791.87,1791.6,1791.7,2156741,2026-08-13
1786594140,1791.71,1792.02,1791.59,1791.64,2022657,2026-08-13
1786594200,1791.6,1792.32,1791.6,1792.08,1205347,2026-08-13
1786594260,1792.08,1792.99,1792.08,1792.36,1178297,2026-08-13
1786594320,1792.46,1792.91,1792.15,1792.91,1451428,2026-08-13
1786594380,1792.7,1793.69,1792.7,1793.69,828722,2026-08-13
1786594440,1793.64,1794.25,1793.21,1794.11,1333210,2026-08-13
1786594500,1794.32,1794.87,1794.32,1794.79,1667954,2026-08-13
1786594560,1794.91,1795.07,1794.29,1794.93,1192274,2026-08-13
1786594620,1794.87,1794.99,1794.51,1794.6,1456857,2026-08-13
1786594680,1794.43,1794.94,1794.43,1794.83,1286315,2026-08-13
1786594740,1794.65,1795.51,1794.51,1795.44,2082247,2026-08-13
1786594800,1795.34,1795.47,1794.53,1794.69,1621013,2026-08-13
1786594860,1795.22,1795.8,1795.03,1795.76,1128894,2026-08-13
1786594920,1795.42,1795.64,1795.13,1795.18,1135166,2026-08-13
1786594980,1794.84,1795.11,1794.81,1795.0,1207703,2026-08-13
1786595040,1795.06,1795.17,1794.67,1795.15,1084597,2026-08-13
1786595100,1795.1,1795.47,1794.96,1795.32,1131976,2026-08-13
1786595160,1795.25,1795.36,1794.83,1794.94,1313620,2026-08-13
1786595220,1795.66,1795.71,1795.41,1795.63,998821,2026-08-13
1786595280,1795.21,1795.26,1794.79,1795.14,950815,2026-08-13
1786595340,1795.3,1795.48,1795.12,1795.36,1524405,2026-08-13
1786595400,1795.54,1795.54,1795.54,1795.54,83842,2026-08-13
1786600800,1794.89,1794.89,1793.65,1793.65,10239231,2026-08-13
1786600860,1793.85,1794.05,1793.04,1793.3,2199556,2026-08-13
1786600920,1793.31,1793.31,1792.63,1792.74,2324508,2026-08-13
1786600980,1792.56,1792.87,1792.32,1792.37,3664544,2026-08-13
1786601040,1792.33,1792.91,1792.28,1792.91,2148937,2026-08-13
1786601100,1792.49,1792.58,1792.07,1792.07,2282528,2026-08-13
1786601160,1792.16,1792.19,1791.48,1792.16,2550858,2026-08-13
1786601220,1792.06,1792.89,1791.93,1792.78,2240418,2026-08-13
1786601280,1792.72,1793.18,1792.62,1792.88,2143893,2026-08-13
1786601340,1792.88,1793.26,1792.88,1792.91,1973012,2026-08-13
1786601400,1792.95,1792.95,1791.89,1792.17,2004312,2026-08-13
1786601460,1792.16,1792.17,1791.59,1791.59,1575914,2026-08-13
1786601520,1791.84,1792.41,1791.62,1792.41,2381214,2026-08-13
1786601580,1791.9,1792.87,1791.52,1792.87,2059822,2026-08-13
1786601640,1792.36,1792.7,1792.02,1792.52,1564936,2026-08-13
1786601700,1792.56,1792.56,1791.51,1792.32,1633656,2026-08-13
1786601760,1792.36,1792.36,1791.43,1791.76,2448912,2026-08-13
1786601820,1791.89,1791.89,1790.74,1790.74,2322308,2026-08-13
1786601880,1791.16,1791.53,1790.53,1791.07,2145608,2026-08-13
1786601940,1790.87,1790.87,1790.11,1790.61,1919300,2026-08-13
1786602000,1789.92,1790.4,1789.72,1789.95,1906083,2026-08-13
1786602060,1790.07,1790.13,1789.61,1790.0,2269844,2026-08-13
1786602120,1789.99,1789.99,1788.91,1788.91,2361028,2026-08-13
1786602180,1788.93,1789.37,1788.06,1788.06,3667705,2026-08-13
1786602240,1788.37,1788.46,1787.43,1787.53,3491344,2026-08-13
1786602300,1787.51,1787.73,1786.85,1787.16,3402609,2026-08-13
1786602360,1786.8,1787.08,1786.44,1787.08,3152212,2026-08-13
1786602420,1786.96,1787.26,1786.65,1787.01,3114798,2026-08-13
1786602480,1787.02,1787.44,1786.69,1787.22,3773849,2026-08-13
1786602540,1787.56,1788.71,1787.34,1788.71,2834476,2026-08-13
1786602600,1787.91,1788.67,1787.76,1788.67,2447618,2026-08-13
1786602660,1788.61,1789.06,1788.15,1788.82,2679615,2026-08-13
1786602720,1788.9,1789.07,1788.46,1788.91,2455523,2026-08-13
1786602780,1788.91,1789.24,1788.38,1788.62,2173846,2026-08-13
1786602840,1788.6,1789.19,1788.6,1788.73,2244222,2026-08-13
1786602900,1788.9,1789.21,1787.98,1787.98,3096680,2026-08-13
1786602960,1787.95,1788.25,1787.21,1787.3,3195662,2026-08-13
1786603020,1786.98,1787.28,1786.4,1786.8,3093285,2026-08-13
1786603080,1786.88,1786.88,1786.07,1786.27,4616070,2026-08-13
1786603140,1786.04,1786.04,1785.1,1785.1,4302672,2026-08-13
1786603200,1785.18,1785.39,1784.44,1785.1,3748679,2026-08-13
1786603260,1784.86,1785.16,1784.64,1784.64,5042089,2026-08-13
1786603320,1784.38,1784.74,1783.66,1783.66,4974745,2026-08-13
1786603380,1783.3,1783.31,1781.65,1781.7,7722081,2026-08-13
1786603440,1781.91,1781.91,1781.12,1781.64,5499814,2026-08-13
1786603500,1781.58,1782.05,1781.39,1781.67,4612073,2026-08-13
1786603560,1782.04,1782.16,1781.21,1781.21,3983039,2026-08-13
1786603620,1781.54,1781.77,1781.33,1781.64,4101648,2026-08-13
1786603680,1781.47,1781.75,1781.32,1781.66,2875134,2026-08-13
1786603740,1781.68,1781.79,1781.12,1781.43,2278297,2026-08-13
1786603800,1781.76,1782.39,1781.54,1781.95,2971243,2026-08-13
1786603860,1781.97,1782.89,1781.91,1782.25,2699087,2026-08-13
1786603920,1782.73,1783.51,1782.68,1783.16,2746366,2026-08-13
1786603980,1782.97,1783.89,1782.78,1783.89,2727950,2026-08-13
1786604040,1783.47,1784.01,1783.47,1783.81,2484417,2026-08-13
1786604100,1783.83,1783.93,1783.33,1783.62,2014793,2026-08-13
1786604160,1783.83,1783.83,1782.92,1782.92,2327160,2026-08-13
1786604220,1782.95,1783.06,1782.48,1782.48,2401456,2026-08-13
1786604280,1782.97,1783.14,1782.32,1782.32,2693431,2026-08-13
1786604340,1782.09,1782.53,1781.7,1781.7,2316210,2026-08-13
1786604400,1781.71,1781.71,1780.54,1780.87,6983495,2026-08-13
1786604460,1780.73,1780.73,1779.79,1780.21,6133946,2026-08-13
1786604520,1779.93,1780.0,1778.85,1778.85,5402950,2026-08-13
1786604580,1778.99,1778.99,1777.26,1777.63,6243468,2026-08-13
1786604640,1777.25,1777.52,1776.32,1776.48,8770979,2026-08-13
1786604700,1776.31,1776.55,1775.54,1775.75,13157309,2026-08-13
1786604760,1775.83,1775.83,1774.88,1774.95,9931726,2026-08-13
1786604820,1774.82,1774.82,1773.38,1773.87,8350258,2026-08-13
1786604880,1773.31,1774.31,1773.31,1773.43,7048306,2026-08-13
1786604940,1773.31,1773.87,1773.06,1773.06,6530535,2026-08-13
1786605000,1772.95,1772.95,1771.78,1772.24,5929638,2026-08-13
1786605060,1772.05,1772.22,1771.14,1771.14,4737676,2026-08-13
1786605120,1770.75,1771.4,1770.19,1771.4,4470467,2026-08-13
1786605180,1771.67,1772.11,1771.45,1771.95,5227260,2026-08-13
1786605240,1772.06,1773.15,1772.06,1772.38,4718392,2026-08-13
1786605300,1772.66,1772.87,1771.94,1772.35,4370132,2026-08-13
1786605360,1772.61,1772.97,1771.58,1771.82,3087573,2026-08-13
1786605420,1772.02,1773.04,1772.02,1773.04,4970718,2026-08-13
1786605480,1772.48,1772.67,1772.04,1772.05,4220377,2026-08-13
1786605540,1771.96,1772.54,1770.73,1770.73,3741501,2026-08-13
1786605600,1771.88,1771.88,1770.51,1770.56,6283406,2026-08-13
1786605660,1770.2,1770.5,1769.46,1770.13,5916981,2026-08-13
1786605720,1769.5,1769.94,1769.07,1769.38,5901276,2026-08-13
1786605780,1769.2,1769.3,1768.42,1768.42,4322015,2026-08-13
1786605840,1768.33,1768.91,1767.88,1767.88,6265256,2026-08-13
1786605900,1767.99,1768.0,1767.0,1767.0,6587561,2026-08-13
1786605960,1767.5,1767.54,1766.85,1767.54,7420097,2026-08-13
1786606020,1767.22,1767.89,1766.88,1767.66,6831461,2026-08-13
1786606080,1767.73,1768.17,1767.33,1767.83,5539229,2026-08-13
1786606140,1767.79,1767.79,1767.01,1767.4,5741296,2026-08-13
1786606200,1762.96,1762.96,1762.96,1762.96,441121,2026-08-13
1786606260,1765.4,1765.4,1765.4,1765.4,0,2026-08-13
1786606320,1765.97,1765.97,1765.97,1765.97,0,2026-08-13
1786606440,1765.68,1765.68,1765.15,1765.15,0,2026-08-13
1786606740,1764.46,1764.46,1764.46,1764.46,0,2026-08-13
1786606980,1765.06,1765.06,1765.06,1765.06,0,2026-08-13
1786607100,1766.27,1766.27,1765.63,1765.63,61902907,2026-08-13
1786608300,1765.63,1765.63,1765.63,1765.63,0,2026-08-13
1786672800,1763.92,1763.92,1763.92,1763.92,0,2026-08-14
1786673280,1764.09,1764.09,1764.09,1764.09,0,2026-08-14
1786673340,1764.09,1764.1,1764.09,1764.1,0,2026-08-14
1786673700,1765.63,1765.63,1758.2,1758.66,11698281,2026-08-14
1786673760,1758.97,1760.02,1758.97,1760.02,2457576,2026-08-14
1786673820,1760.65,1760.65,1759.94,1760.31,4356419,2026-08-14
1786673880,1760.47,1760.47,1759.29,1759.65,1822615,2026-08-14
1786673940,1759.61,1759.79,1757.37,1758.04,1801830,2026-08-14
1786674000,1757.28,1757.28,1756.46,1756.77,2546162,2026-08-14
1786674060,1756.96,1756.99,1756.65,1756.87,1889436,2026-08-14
1786674120,1756.72,1756.85,1756.34,1756.34,2157745,2026-08-14
1786674180,1756.3,1756.33,1755.85,1755.99,1891279,2026-08-14
1786674240,1755.95,1756.09,1755.64,1755.77,2071908,2026-08-14
1786674300,1756.01,1756.01,1755.47,1756.01,2326165,2026-08-14
1786674360,1755.97,1755.97,1755.41,1755.6,1650448,2026-08-14
1786674420,1755.34,1756.04,1755.28,1755.93,1605686,2026-08-14
1786674480,1755.89,1757.05,1755.89,1757.05,3286851,2026-08-14
1786674540,1756.96,1756.96,1756.54,1756.8,2388164,2026-08-14
1786674600,1756.85,1757.28,1756.85,1757.27,2301116,2026-08-14
1786674660,1757.33,1757.84,1757.04,1757.4,2112549,2026-08-14
1786674720,1757.5,1758.04,1757.36,1758.04,1439963,2026-08-14
1786674780,1757.59,1757.95,1757.53,1757.82,2476525,2026-08-14
1786674840,1758.16,1758.48,1758.12,1758.48,2685693,2026-08-14
1786674900,1758.22,1758.44,1757.73,1758.17,1640498,2026-08-14
1786674960,1757.94,1758.72,1757.94,1758.42,1959376,2026-08-14
1786675020,1758.64,1758.7,1758.31,1758.55,1563714,2026-08-14
1786675080,1758.51,1758.88,1758.48,1758.8,1149544,2026-08-14
1786675140,1758.85,1758.85,1758.57,1758.71,1365029,2026-08-14
1786675200,1758.59,1758.75,1758.13,1758.28,1114762,2026-08-14
1786675260,1758.31,1758.31,1757.26,1757.26,1692388,2026-08-14
1786675320,1757.24,1757.53,1756.65,1756.87,2581892,2026-08-14
1786675380,1756.53,1756.6,1756.0,1756.46,1355369,2026-08-14
1786675440,1756.15,1756.33,1756.01,1756.11,1547720,2026-08-14
1786675500,1756.02,1756.02,1755.14,1755.14,1207054,2026-08-14
1786675560,1755.46,1755.46,1754.88,1754.94,2287456,2026-08-14
1786675620,1754.64,1754.64,1752.85,1752.85,3449974,2026-08-14
1786675680,1752.92,1752.97,1751.95,1752.09,2232028,2026-08-14
1786675740,1752.02,1752.02,1750.39,1750.51,3364741,2026-08-14
1786675800,1750.29,1750.29,1747.8,1747.8,3064818,2026-08-14
1786675860,1747.74,1747.79,1746.83,1747.04,3717702,2026-08-14
1786675920,1746.73,1746.84,1746.04,1746.04,3546191,2026-08-14
1786675980,1745.54,1746.0,1744.92,1744.92,2922072,2026-08-14
1786676040,1745.1,1745.13,1744.18,1744.18,2547587,2026-08-14
1786676100,1743.92,1744.86,1743.82,1744.33,4690159,2026-08-14
1786676160,1744.36,1745.1,1743.96,1744.8,3315360,2026-08-14
1786676220,1744.79,1749.26,1744.79,1749.26,5205245,2026-08-14
1786676280,1749.88,1753.95,1749.88,1753.82,4095466,2026-08-14
1786676340,1754.63,1758.21,1754.6,1758.21,4948747,2026-08-14
1786676400,1758.54,1759.05,1758.35,1758.94,2943878,2026-08-14
1786676460,1758.97,1759.22,1758.67,1758.79,2981424,2026-08-14
1786676520,1758.89,1758.99,1758.25,1758.25,1881370,2026-08-14
1786676580,1758.49,1758.75,1757.88,1757.9,1931960,2026-08-14
1786676640,1757.61,1757.61,1756.23,1756.6,1465098,2026-08-14
1786676700,1756.63,1756.63,1755.27,1755.27,1305629,2026-08-14
1786676760,1755.28,1755.46,1755.09,1755.1,2367571,2026-08-14
1786676820,1755.1,1755.1,1753.81,1753.81,1437700,2026-08-14
1786676880,1754.05,1754.11,1753.53,1753.53,1218494,2026-08-14
1786676940,1753.58,1753.58,1752.39,1752.44,1532034,2026-08-14
1786677000,1752.34,1752.75,1752.2,1752.26,1467626,2026-08-14
1786677060,1752.44,1752.45,1752.02,1752.45,1792269,2026-08-14
1786677120,1752.41,1752.49,1752.01,1752.01,1075280,2026-08-14
1786677180,1752.06,1752.33,1751.58,1751.58,865513,2026-08-14
