t,open,high,low,close,volume,date_vn,best_bid,best_ask,bid_volume_1,ask_volume_1,bid_volume_2,ask_volume_2,bid_volume_3,ask_volume_3
1787279520,19.8,19.85,19.8,19.85,59400,2026-08-21,,,,,,,,
1787279580,19.85,19.9,19.8,19.85,335000,2026-08-21,,,,,,,,
1787279640,19.85,19.9,19.85,19.9,493800,2026-08-21,,,,,,,,
1787279700,19.9,19.95,19.9,19.9,96900,2026-08-21,,,,,,,,
1787279760,19.9,19.95,19.9,19.9,15100,2026-08-21,,,,,,,,
1787279820,19.95,20.0,19.9,19.95,795600,2026-08-21,,,,,,,,
1787279880,19.95,20.0,19.9,19.95,91200,2026-08-21,,,,,,,,
1787279940,19.95,20.0,19.95,20.0,257000,2026-08-21,,,,,,,,
1787280000,19.95,20.0,19.95,19.95,106800,2026-08-21,,,,,,,,
1787280060,19.95,20.1,19.9,20.1,2019100,2026-08-21,,,,,,,,
1787280120,20.1,20.2,20.05,20.2,1042700,2026-08-21,,,,,,,,
1787280180,20.15,20.2,20.1,20.1,393100,2026-08-21,,,,,,,,
1787280240,20.15,20.15,20.1,20.15,66600,2026-08-21,,,,,,,,
1787280300,20.15,20.15,20.05,20.1,429600,2026-08-21,,,,,,,,
1787280360,20.1,20.1,20.05,20.1,45700,2026-08-21,,,,,,,,
1787280420,20.1,20.15,20.05,20.1,230900,2026-08-21,,,,,,,,
1787280480,20.1,20.1,20.05,20.1,102100,2026-08-21,,,,,,,,
1787280540,20.1,20.1,20.05,20.1,141300,2026-08-21,,,,,,,,
1787280600,20.1,20.1,20.05,20.1,43400,2026-08-21,,,,,,,,
1787280660,20.1,20.1,20.05,20.1,35700,2026-08-21,,,,,,,,
1787280720,20.1,20.1,20.05,20.1,12200,2026-08-21,,,,,,,,
1787280780,20.1,20.1,20.05,20.1,363800,2026-08-21,,,,,,,,
1787280840,20.05,20.1,20.05,20.1,222600,2026-08-21,,,,,,,,
