Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2025-12-18,283300,20.87468,579803,42.753757,-296503,-21.879077
2025-12-17,293000,21.77559,480800,35.86612,-187800,-14.09053
2025-12-16,665300,49.28127,305800,22.75717,359500,26.5241
2025-12-15,86800,6.38247,207404,15.265974,-120604,-8.883504
2025-12-12,908600,67.61523,831400,61.79319,77200,5.82204
2025-12-11,337700,26.05489,504100,38.54816,-166400,-12.49327
2025-12-10,211700,16.31019,415400,31.96625,-203700,-15.65606
2025-12-09,401000,30.86002,813400,62.76109,-412400,-31.90107
2025-12-08,336112,26.3166,1004374,78.55157,-668262,-52.23497
2025-12-05,612603,48.5789,574923,45.43159,37680,3.14731
2025-12-04,627200,50.50768,276500,22.22329,350700,28.28439
2025-12-03,1118200,89.94518,1007300,80.98295,110900,8.96223
2025-12-02,175800,13.80812,238400,18.75124,-62600,-4.94312
2025-12-01,335100,26.32248,561512,44.012594,-226412,-17.690114
2025-11-28,271400,21.27361,412100,32.14972,-140700,-10.87611
2025-11-27,355000,28.05363,435504,34.440452,-80504,-6.386822
2025-11-26,520500,40.6401,237709,18.581105,282791,22.058995
2025-11-25,196000,15.1823,336504,26.03531,-140504,-10.85301
2025-11-24,535300,41.98288,308700,24.21231,226600,17.77057
2025-11-21,342113,26.59114,388950,30.17329,-46837,-3.58215
2025-11-20,218200,17.20331,327104,25.757303,-108904,-8.553993
2025-11-19,364900,28.84249,300094,23.705285,64806,5.137205
2025-11-18,171300,13.58051,458526,36.283239,-287226,-22.702729
2025-11-17,565838,44.87502,1265259,99.91027,-699421,-55.03525
2025-11-14,310500,24.3367,453400,35.41143,-142900,-11.07473
2025-11-13,327100,25.9523,446900,35.3975,-119800,-9.4452
2025-11-12,643300,50.92564,349400,27.56905,293900,23.35659
2025-11-11,3243300,252.16387,570800,44.01173,2672500,208.15214
2025-11-10,458400,35.54819,419500,32.24617,38900,3.30202
2025-11-07,434200,34.05835,763304,59.403243,-329104,-25.344893
2025-11-06,345908,27.49507,830997,65.82871,-485089,-38.33364
2025-11-04,1471812,86.95186,885300,68.24066,586512,18.7112
2025-11-03,692400,54.61773,936803,72.932802,-244403,-18.315072
2025-10-31,663300,52.899,425504,33.990105,237796,18.908895
2025-10-30,273600,21.90148,434800,34.73591,-161200,-12.83443
2025-10-29,591904,47.26663,1097794,87.53913,-505890,-40.2725
2025-10-28,458100,35.54415,205700,15.9458,252400,19.59835
2025-10-27,293300,23.08852,967100,76.24543,-673800,-53.15691
2025-10-24,1198400,92.67482,794000,61.82203,404400,30.85279
2025-10-23,1396800,110.10033,636900,49.99946,759900,60.10087
2025-10-22,1011500,80.28491,1173900,92.99851,-162400,-12.7136
2025-10-21,1304300,101.7447,2431000,190.1245,-1126700,-88.3798
2025-10-20,2392200,200.06417,1559900,129.30999,832300,70.75418
2025-10-17,1181100,107.47153,2095600,190.65712,-914500,-83.18559
2025-10-16,756500,66.09859,1225400,106.84616,-468900,-40.74757
2025-10-15,614100,50.94937,355200,29.40693,258900,21.54244
2025-10-14,701700,58.86645,804400,67.07613,-102700,-8.20968
2025-10-13,1007800,85.73998,971200,82.57113,36600,3.16885
2025-10-10,892600,74.76546,700500,58.67727,192100,16.08819
2025-10-09,553600,46.19436,666800,55.47541,-113200,-9.28105
2025-10-08,1149400,95.5609,482700,40.22469,666700,55.33621
2025-10-07,280900,23.26449,123000,10.17933,157900,13.08516
2025-10-06,1205700,99.64831,489300,40.44929,716400,59.19902
2025-10-03,510200,40.93577,909200,72.96031,-399000,-32.02454
2025-10-02,219500,17.90286,182700,14.8777,36800,3.02516
2025-10-01,414100,33.81137,203400,16.57674,210700,17.23463
2025-09-30,180000,14.64739,491100,39.88553,-311100,-25.23814
2025-09-29,223400,18.26918,527200,43.13056,-303800,-24.86138
2025-09-26,228000,18.81243,343600,28.28077,-115600,-9.46834
2025-09-25,197800,16.38405,165300,13.63135,32500,2.7527
2025-09-24,468900,38.48162,278800,22.77172,190100,15.7099
2025-09-23,283600,23.24559,543700,44.95695,-260100,-21.71136
2025-09-22,539400,44.29136,539000,44.3161,400,-0.02474
2025-09-19,623000,52.28203,543100,45.58654,79900,6.69549
