Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-04-17,293200,40.27384,526200,72.49985,-233000,-32.22601
2026-04-16,359000,51.37395,386000,55.25744,-27000,-3.88349
2026-04-15,251800,33.88857,353300,46.99407,-101500,-13.1055
2026-04-14,217300,27.45827,378200,47.42655,-160900,-19.96828
2026-04-13,410400,18.7377,31228000,44.86988,-30817600,-26.13218
2026-04-10,182300,22.22839,202500,24.7015,-20200,-2.47311
2026-04-09,600500,74.96211,132700,16.4871,467800,58.47501
2026-04-08,299000,36.1933,215100,26.09414,83900,10.09916
2026-04-06,295900,35.08336,148000,17.39454,147900,17.68882
2026-04-03,825400,100.49188,587600,71.08397,237800,29.40791
2026-04-01,0,0.0,2200,0.24244,-2200,-0.24244
2026-03-31,75200,7.74145,95200,9.78768,-20000,-2.04623
2026-03-30,172200,17.5373,198600,20.26512,-26400,-2.72782
2026-03-27,467800,47.91467,337500,34.55097,130300,13.3637
2026-03-26,235900,24.09645,156900,15.99887,79000,8.09758
2026-03-25,137500,14.25884,195400,20.08004,-57900,-5.8212
2026-03-24,350700,34.56653,238300,23.54065,112400,11.02588
2026-03-23,298500,28.35858,240100,22.99547,58400,5.36311
2026-03-20,191600,19.06441,430500,42.98921,-238900,-23.9248
2026-03-19,94200,9.558,679300,69.10191,-585100,-59.54391
2026-03-18,399700,41.49406,133400,13.82261,266300,27.67145
2026-03-17,596800,61.55399,353900,36.69137,242900,24.86262
2026-03-16,285700,28.67795,86600,8.65258,199100,20.02537
2026-03-13,205200,19.808,157700,15.26651,47500,4.54149
2026-03-12,96300,9.18596,155100,14.7923,-58800,-5.60634
2026-03-11,596900,56.49935,430300,40.60366,166600,15.89569
2026-03-10,262200,23.84089,431800,39.43454,-169600,-15.59365
2026-03-09,273700,24.35231,256100,22.64693,17600,1.70538
2026-03-06,374600,35.71133,397800,37.84822,-23200,-2.13689
2026-03-05,261700,25.27665,380200,36.38119,-118500,-11.10454
2026-03-03,725700,69.23943,708300,67.12039,17400,2.11904
2026-03-02,288900,29.85889,145900,15.09773,143000,14.76116
2026-02-27,208400,22.38728,215900,23.34784,-7500,-0.96056
2026-02-26,435700,47.68738,264400,28.79771,171300,18.88967
2026-02-25,80300,8.64272,357800,38.55649,-277500,-29.91377
2026-02-24,105400,6.55129,5406750,40.38625,-5301350,-33.83496
2026-02-13,157600,16.92002,553200,59.63495,-395600,-42.71493
2026-02-12,805900,86.10847,1087800,115.6768,-281900,-29.56833
2026-02-11,295900,30.55293,212500,21.97431,83400,8.57862
2026-02-10,727700,72.71077,848100,84.49869,-120400,-11.78792
2026-02-09,353700,33.76188,701900,66.70639,-348200,-32.94451
2026-02-06,423800,41.77818,565300,55.93422,-141500,-14.15604
2026-02-05,568600,54.60849,816000,78.16908,-247400,-23.56059
2026-02-04,1113100,103.2145,660300,61.00059,452800,42.21391
2026-02-03,778300,76.26306,466000,45.81754,312300,30.44552
2026-02-02,628900,62.67571,384000,38.39779,244900,24.27792
2026-01-30,444200,47.04648,229500,24.25549,214700,22.79099
2026-01-29,205865,21.70525,116500,12.37151,89365,9.33374
2026-01-28,508700,53.0108,408700,42.5708,100000,10.44
2026-01-27,593400,67.17982,363200,40.52408,230200,26.65574
2026-01-26,310600,36.88173,247100,29.10296,63500,7.77877
2026-01-23,596900,74.40466,293700,36.48898,303200,37.91568
2026-01-22,234800,28.27167,516800,62.03443,-282000,-33.76276
2026-01-21,375200,46.30474,708900,87.58662,-333700,-41.28188
2026-01-20,378600,46.49306,273400,33.46607,105200,13.02699
2026-01-16,613900,76.47699,288600,35.85858,325300,40.61841
2026-01-15,294400,34.85137,796000,94.22453,-501600,-59.37316
2026-01-14,257600,32.84329,346600,43.63215,-89000,-10.78886
2026-01-13,186700,24.47063,212600,27.6189,-25900,-3.14827
2026-01-12,417200,55.11553,251500,33.11567,165700,21.99986
2026-01-09,237000,32.68597,150500,20.6862,86500,11.99977
2026-01-08,185000,26.70586,140200,19.97958,44800,6.72628
2026-01-07,162000,23.71971,173300,25.41683,-11300,-1.69712
2026-01-06,249500,35.24277,68200,9.61207,181300,25.6307
2026-01-05,409900,53.00246,360800,46.89522,49100,6.10724
2025-12-31,180100,22.42348,230700,27.86211,-50600,-5.43863
2025-12-30,31400,3.66352,10200,1.20004,21200,2.46348
2025-12-29,213100,25.05263,263600,30.63282,-50500,-5.58019
2025-12-26,457300,48.71979,752800,81.1581,-295500,-32.43831
2025-12-25,547500,71.13515,772800,99.86685,-225300,-28.7317
2025-12-24,499800,59.77635,696500,83.1727,-196700,-23.39635
2025-12-23,457300,51.4756,777600,87.1127,-320300,-35.6371
2025-12-22,253300,26.45022,1161700,121.8165,-908400,-95.36628
2025-12-19,365800,36.23105,752000,74.80661,-386200,-38.57556
2025-12-18,421100,39.65665,526500,49.66749,-105400,-10.01084
2025-12-17,168700,15.77957,331500,31.21379,-162800,-15.43422
2025-12-16,501600,46.38417,244600,22.62567,257000,23.7585
2025-12-12,846100,81.53905,400900,38.68494,445200,42.85411
2025-12-11,1212900,123.00092,218700,22.35231,994200,100.64861
2025-12-10,412500,42.41241,1031900,106.02107,-619400,-63.60866
2025-12-09,341700,36.29949,918900,99.1126,-577200,-62.81311
2025-12-08,224700,24.20032,410600,44.39969,-185900,-20.19937
2025-12-05,292200,31.04435,271100,28.90633,21100,2.13802
2025-12-04,339300,35.56114,126800,13.31127,212500,22.24987
2025-12-03,237500,25.2364,307500,32.74434,-70000,-7.50794
2025-12-02,252700,26.48109,200700,21.16019,52000,5.3209
2025-12-01,1685700,179.00409,273100,28.71797,1412600,150.28612
2025-11-28,124300,12.69615,698700,71.74808,-574400,-59.05193
2025-11-27,159800,16.336,198700,20.36053,-38900,-4.02453
2025-11-26,880800,89.44539,453800,46.21154,427000,43.23385
2025-11-25,364400,37.39707,708900,72.75778,-344500,-35.36071
2025-11-24,474100,48.4225,534400,54.31784,-60300,-5.89534
2025-11-21,322700,31.33471,423800,41.42725,-101100,-10.09254
2025-11-20,327200,31.79169,271300,26.45679,55900,5.3349
2025-11-19,256100,24.59096,299100,28.78332,-43000,-4.19236
2025-11-18,278200,26.5664,294700,28.14894,-16500,-1.58254
2025-11-17,341600,32.4693,220800,21.04414,120800,11.42516
2025-11-14,71300,6.61025,159600,14.82628,-88300,-8.21603
2025-11-13,254200,23.53616,341000,31.67358,-86800,-8.13742
2025-11-12,357700,33.31848,536100,49.42931,-178400,-16.11083
2025-11-11,1272100,114.03832,787500,70.67369,484600,43.36463
2025-11-10,325700,29.15359,424400,38.07444,-98700,-8.92085
2025-11-07,377400,35.5998,553700,52.40542,-176300,-16.80562
2025-11-06,179400,17.78283,549100,54.4466,-369700,-36.66377
2025-11-05,172000,17.24745,276300,27.73893,-104300,-10.49148
2025-11-04,331800,33.09923,687000,68.45495,-355200,-35.35572
2025-11-03,503900,50.16468,558400,55.63717,-54500,-5.47249
2025-10-31,831400,84.92184,197300,19.82106,634100,65.10078
2025-10-30,1296400,134.79072,260400,26.70113,1036000,108.08959
2025-10-29,402500,41.90877,709400,73.79854,-306900,-31.88977
2025-10-28,481900,49.40515,429800,44.05695,52100,5.3482
2025-10-27,396800,44.03974,733800,81.60388,-337000,-37.56414
2025-10-24,594500,68.30636,268100,30.73223,326400,37.57413
2025-10-23,617400,70.9366,346900,39.88787,270500,31.04873
2025-10-22,273200,29.39234,1014200,110.10341,-741000,-80.71107
2025-10-21,464700,51.09582,532600,58.65889,-67900,-7.56307
2025-10-20,576200,64.6346,549900,61.68494,26300,2.94966
2025-10-17,0,0.01093,0,0.0,0,0.01093
2025-10-16,455700,55.4669,561400,68.44931,-105700,-12.98241
2025-10-15,285900,35.49383,470700,58.60421,-184800,-23.11038
2025-10-14,453000,57.90836,776600,99.08818,-323600,-41.17982
2025-10-13,1376100,170.93247,739200,91.20158,636900,79.73089
2025-10-10,0,0.0,0,0.0,0,0.0
2025-10-09,940300,108.08545,1939600,221.74023,-999300,-113.65478
2025-10-08,307300,31.67655,1733500,179.92361,-1426200,-148.24706
2025-10-07,792600,61.27147,1076000,111.18541,-283400,-49.91394
2025-10-06,489400,49.93782,757900,77.40707,-268500,-27.46925
2025-10-03,587300,57.30059,69480500,16.70695,-68893200,40.59364
2025-10-02,1304400,128.20664,244800,24.30478,1059600,103.90186
2025-10-01,1030100,103.61782,233900,23.86,796200,79.75782
2025-09-30,322200,33.25818,368400,38.22357,-46200,-4.96539
2025-09-29,321400,32.90654,386300,39.45374,-64900,-6.5472
2025-09-26,390100,38.83481,251100,24.99178,139000,13.84303
2025-09-25,163800,16.07579,156800,15.47713,7000,0.59866
2025-09-24,166800,16.11186,298800,28.92669,-132000,-12.81483
2025-09-23,168800,16.49895,284100,27.88274,-115300,-11.38379
2025-09-22,494500,48.01415,271200,26.51933,223300,21.49482
2025-09-19,272700,27.69536,76600,7.80938,196100,19.88598
2025-09-18,416300,43.2859,240900,25.32531,175400,17.96059
2025-09-17,451100,46.39324,273900,28.06482,177200,18.32842
2025-09-16,219400,22.69123,482400,49.85213,-263000,-27.1609
2025-09-15,106900,11.04013,225700,23.47438,-118800,-12.43425
2025-09-12,190100,19.81662,290800,30.26894,-100700,-10.45232
