Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2025-12-25,131900,5.64964,49000,2.08317,82900,3.56647
2025-12-24,172600,7.44005,217600,9.303375,-45000,-1.863325
2025-12-23,249900,10.489125,234600,9.934085,15300,0.55504
2025-12-22,198000,8.679725,17300,0.756075,180700,7.92365
2025-12-19,194800,8.67079,46800,2.074295,148000,6.596495
2025-12-18,134600,5.862205,674900,29.157335,-540300,-23.29513
2025-12-17,14600,0.64784,343600,15.078935,-329000,-14.431095
2025-12-16,548500,23.856975,171300,7.506095,377200,16.35088
2025-12-15,45900,2.016545,126500,5.468145,-80600,-3.4516
2025-12-12,189700,8.4296,230500,10.08941,-40800,-1.65981
2025-12-11,306300,13.79366,230500,10.2593,75800,3.53436
2025-12-10,198900,8.84792,164100,7.23369,34800,1.61423
2025-12-09,431500,19.236175,377100,16.93889,54400,2.297285
2025-12-08,149300,7.015085,137300,6.46154,12000,0.553545
2025-12-05,99000,4.81028,163700,8.037395,-64700,-3.227115
2025-12-04,254700,12.56945,99500,4.908575,155200,7.660875
2025-12-03,127300,6.204385,245400,11.862115,-118100,-5.65773
2025-12-02,108400,5.16365,147300,7.02328,-38900,-1.85963
2025-12-01,79800,3.85342,169600,8.231985,-89800,-4.378565
2025-11-28,78500,3.847725,392800,19.244205,-314300,-15.39648
2025-11-27,55900,2.786705,106900,5.296615,-51000,-2.50991
2025-11-26,368100,18.285915,101500,5.04728,266600,13.238635
2025-11-25,164000,8.007555,182200,8.87015,-18200,-0.862595
2025-11-24,414900,20.3779,129300,6.35081,285600,14.02709
2025-11-21,212400,10.417505,127600,6.256835,84800,4.16067
2025-11-20,128600,6.393595,274300,13.63571,-145700,-7.242115
2025-11-19,207000,10.16297,342800,16.848155,-135800,-6.685185
2025-11-18,315800,15.64798,383300,18.977625,-67500,-3.329645
2025-11-17,272500,13.657395,127000,6.369725,145500,7.28767
2025-11-14,146500,7.25098,131900,6.501155,14600,0.749825
2025-11-13,188800,9.16428,311400,15.07712,-122600,-5.91284
