Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2025-12-12,9600,0.32853,11800,0.39946,-2200,-0.07093
2025-12-11,11400,0.39363,51600,1.77433,-40200,-1.3807
2025-12-10,12900,0.4509,7200,0.2493,5700,0.2016
2025-12-09,54300,1.904085,11400,0.401995,42900,1.50209
2025-12-08,6600,0.230995,5100,0.176575,1500,0.05442
2025-12-05,4200,0.14466,7500,0.25997,-3300,-0.11531
2025-12-04,6600,0.22977,6600,0.22971,0,6e-05
2025-12-03,9300,0.322625,7200,0.250335,2100,0.07229
2025-12-02,6900,0.237255,5400,0.186045,1500,0.05121
2025-12-01,13800,0.47451,112000,3.83585,-98200,-3.36134
2025-11-28,6900,0.233895,16800,0.568165,-9900,-0.33427
2025-11-27,4200,0.142305,8100,0.274755,-3900,-0.13245
2025-11-26,30900,1.04398,3600,0.12183,27300,0.92215
2025-11-25,14700,0.494375,9000,0.303075,5700,0.1913
2025-11-24,12000,0.406925,6300,0.213735,5700,0.19319
2025-11-21,6900,0.234615,5400,0.183345,1500,0.05127
2025-11-20,5100,0.1761,15700,0.54024,-10600,-0.36414
2025-11-19,9300,0.321465,11750,0.40661,-2450,-0.085145
2025-11-18,4800,0.167445,21500,0.74786,-16700,-0.580415
2025-11-17,6400,0.22125,5400,0.186195,1000,0.035055
2025-11-14,6200,0.214785,5100,0.175855,1100,0.03893
2025-11-13,17700,0.611995,11400,0.392805,6300,0.21919
2025-11-12,23300,0.791065,10400,0.35245,12900,0.438615
2025-11-11,11100,0.37587,26900,0.910535,-15800,-0.534665
2025-11-10,3900,0.133365,7500,0.255315,-3600,-0.12195
2025-11-07,9300,0.320415,136900,4.74357,-127600,-4.423155
2025-11-06,6700,0.233955,508300,17.701925,-501600,-17.46797
2025-11-04,642700,21.782555,10500,0.35879,632200,21.423765
2025-11-03,9600,0.33321,7500,0.259055,2100,0.074155
2025-10-31,14400,0.502615,9300,0.324075,5100,0.17854
2025-10-30,1800,0.06219,5400,0.186285,-3600,-0.124095
2025-10-29,3300,0.113515,11300,0.387945,-8000,-0.27443
2025-10-28,23100,0.78732,10100,0.343365,13000,0.443955
2025-10-27,11400,0.390905,23100,0.79085,-11700,-0.399945
2025-10-24,25200,0.8674,14000,0.482435,11200,0.384965
2025-10-23,18700,0.645175,37800,1.29663,-19100,-0.651455
2025-10-22,8100,0.27649,50800,1.730365,-42700,-1.453875
2025-10-21,23400,0.77563,21900,0.725925,1500,0.049705
2025-10-20,76200,2.50834,300,0.01002,75900,2.49832
2025-10-17,11900,0.39963,13500,0.453375,-1600,-0.053745
2025-10-16,2100,0.0,0,0.0,2100,0.0
2025-10-15,16600,0.559585,10800,0.364185,5800,0.1954
2025-10-14,21000,0.708615,231300,7.76796,-210300,-7.059345
2025-10-13,28900,0.983655,16200,0.54646,12700,0.437195
2025-10-10,25900,0.882045,21900,0.74616,4000,0.135885
2025-10-09,7800,0.26529,147000,4.98694,-139200,-4.72165
2025-10-08,18500,0.62864,12600,0.428065,5900,0.200575
2025-10-07,16900,0.57541,4500,0.153655,12400,0.421755
2025-10-06,37200,1.26542,18800,0.63793,18400,0.62749
2025-10-03,38100,1.279155,897300,30.09503,-859200,-28.815875
2025-10-02,9600,0.32817,97300,3.325955,-87700,-2.997785
2025-10-01,19600,0.672645,32500,1.112735,-12900,-0.44009
2025-09-30,7200,0.246245,123500,4.233365,-116300,-3.98712
2025-09-29,18900,0.658595,18700,0.65538,200,0.003215
2025-09-26,8400,0.29427,24900,0.87066,-16500,-0.57639
2025-09-25,6300,0.22167,10900,0.382865,-4600,-0.161195
2025-09-24,18000,0.62621,15600,0.543195,2400,0.083015
2025-09-23,7500,0.261385,6000,0.209655,1500,0.05173
2025-09-22,79600,2.783325,4500,0.158755,75100,2.62457
2025-09-19,6000,0.212355,300,0.01062,5700,0.201735
