Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2025-10-17,1195700,31.21937,1647402,42.882884,-451702,-11.663514
2025-10-16,1312600,34.597785,1051704,27.614273,260896,6.983512
2025-10-15,1327300,35.01577,445202,11.726809,882098,23.288961
2025-10-14,1563500,41.506395,2741604,73.008875,-1178104,-31.50248
2025-10-13,3842500,99.87501,2058200,54.606665,1784300,45.268345
2025-10-10,911100,24.634295,2070202,55.96214,-1159102,-31.327845
2025-10-09,487600,13.051535,2420000,64.77215,-1932400,-51.720615
2025-10-08,947900,25.318755,2490903,66.521214,-1543003,-41.202459
2025-10-07,1565800,41.75136,741202,19.73585,824598,22.01551
2025-10-06,1251700,33.12936,2220502,58.263838,-968802,-25.134478
2025-10-03,1512700,38.858325,497801,12.801434,1014899,26.056891
2025-10-02,934400,24.214645,767201,19.913159,167199,4.301486
2025-10-01,2198200,56.69752,1042102,26.854388,1156098,29.843132
2025-09-30,787900,20.14534,1128202,28.906603,-340302,-8.761263
2025-09-29,2869100,73.40796,977401,24.945624,1891699,48.462336
2025-09-26,2613000,67.07914,905903,23.210597,1707097,43.868543
2025-09-25,615700,15.89967,390701,10.077419,224999,5.822251
2025-09-24,1092700,28.056795,1122815,28.628488,-30115,-0.571693
2025-09-23,1060600,27.05925,871802,22.116357,188798,4.942893
2025-09-22,1283900,32.40466,756703,19.165931,527197,13.238729
2025-09-19,1388400,35.30706,713400,18.194205,675000,17.112855
2025-09-18,2893100,74.512805,850501,21.963259,2042599,52.549546
2025-09-17,1543000,40.447765,576400,15.156885,966600,25.29088
2025-09-16,1579000,41.683985,1486801,39.28973,92199,2.394255
2025-09-15,1395800,36.860415,3025102,79.580629,-1629302,-42.720214
2025-09-12,1453000,38.3853,1490401,39.321754,-37401,-0.936454
2025-09-11,2333700,61.090645,1611400,41.997295,722300,19.09335
2025-09-10,817300,21.758015,1856101,49.46751,-1038801,-27.709495
2025-09-09,1089600,28.97834,1170300,31.084605,-80700,-2.106265
2025-09-08,3866700,104.51889,9218502,246.901546,-5351802,-142.382656
2025-09-05,1652600,45.366525,1112102,30.866022,540498,14.500503
2025-09-04,1023800,28.187425,1187805,32.686448,-164005,-4.499023
2025-09-03,2327300,63.76056,1037704,28.486754,1289596,35.273806
2025-08-29,1634100,45.878455,1583103,44.358552,50997,1.519903
2025-08-28,533400,14.6837,1471901,40.588201,-938501,-25.904501
2025-08-27,511200,14.1851,2720101,75.90046,-2208901,-61.71536
2025-08-26,735900,19.74655,551100,14.780057,184800,4.966493
2025-08-25,2330700,63.39156,1017919,27.887209,1312781,35.504351
2025-08-22,5552400,156.712425,2511201,71.858392,3041199,84.854033
