Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-13,655000,40.4681,2027200,125.4471,-1372200,-84.979
2026-02-12,263700,16.28717,403000,24.79504,-139300,-8.50787
2026-02-11,1116500,68.83786,488100,29.93298,628400,38.90488
2026-02-10,751300,45.00686,1583400,94.62244,-832100,-49.61558
2026-02-09,927400,56.76788,190100,11.55465,737300,45.21323
2026-02-06,624200,38.43159,1673500,103.0529,-1049300,-64.62131
2026-02-05,813800,51.77558,509000,32.27781,304800,19.49777
2026-02-04,1018000,64.78655,378500,24.15727,639500,40.62928
2026-02-03,825300,52.3326,450800,28.52411,374500,23.80849
2026-02-02,1129100,71.35008,913000,57.64601,216100,13.70407
2026-01-30,460700,29.26858,1478500,94.61342,-1017800,-65.34484
2026-01-29,454800,28.73326,292300,18.55444,162500,10.17882
2026-01-28,797600,50.74693,1525000,97.24302,-727400,-46.49609
2026-01-27,644600,40.06878,304200,18.9742,340400,21.09458
2026-01-26,542200,34.07723,1154500,72.63407,-612300,-38.55684
2026-01-23,932700,60.26048,1971100,128.02979,-1038400,-67.76931
2026-01-22,1897500,122.8012,2058800,131.97057,-161300,-9.16937
2026-01-21,1214700,73.4384,1967500,118.82409,-752800,-45.38569
2026-01-20,1293400,77.12968,941300,55.81614,352100,21.31354
2026-01-16,6759600,148.54813,250574200,93.79967,-243814600,54.74846
2026-01-15,2515300,140.03808,5110700,292.0218,-2595400,-151.98372
2026-01-14,1068200,58.0759,215285100,61.6635,-214216900,-3.5876
2026-01-13,1848200,100.90414,2787500,152.34571,-939300,-51.44157
2026-01-12,6731300,132.72147,237087900,90.16432,-230356600,42.55715
2026-01-09,1979500,103.73789,1251800,65.51116,727700,38.22673
2026-01-08,5758000,141.84204,177753500,72.75679,-171995500,69.08525
2026-01-07,1497000,0.0,1569900,224.95928,-72900,-224.95928
2026-01-06,1258300,72.2852,1527900,87.32454,-269600,-15.03934
2026-01-05,0,75.99532,133170076690310,0.0,-133170076690310,75.99532
2025-12-31,4872500,306.85423,234100,13.78103,4638400,293.0732
2025-12-30,15319011285100,9141889384.371649,1193800820100,7095116027.87404,14125210465000,2046773356.4976096
2025-12-29,4874200,278.53311,1471000,86.97391,3403200,191.5592
2025-12-26,1520800,85.16862,600000,33.32132,920800,51.8473
2025-12-25,1626800,93.65548,2192700,125.46507,-565900,-31.80959
2025-12-24,2588100,149.26677,4520700,259.73657,-1932600,-110.4698
2025-12-23,494800,27.56114,509600,28.53201,-14800,-0.97087
2025-12-22,883200,45.37354,549600,27.54922,333600,17.82432
2025-12-19,980600,47.72757,402800,19.531185,577800,28.196385
2025-12-18,392600,18.66533,969800,46.106255,-577200,-27.440925
2025-12-17,672600,31.94934,448900,21.35389,223700,10.59545
2025-12-16,569900,26.76176,533700,25.16954,36200,1.59222
2025-12-12,839200,40.296845,597800,28.617915,241400,11.67893
2025-12-11,577600,27.843605,345047,16.553033,232553,11.290572
2025-12-10,541400,26.280105,437800,21.2623,103600,5.017805
2025-12-09,1463600,71.03016,453500,21.994045,1010100,49.036115
2025-12-08,602400,29.430965,553100,27.02662,49300,2.404345
2025-12-05,1349500,67.74071,246400,12.27671,1103100,55.464
2025-12-04,2485400,125.444775,390700,19.70617,2094700,105.738605
2025-12-03,388300,19.51775,622370,31.153426,-234070,-11.635676
2025-12-02,643800,31.8156,1237400,61.19548,-593600,-29.37988
2025-12-01,432600,21.249795,467200,22.935075,-34600,-1.68528
2025-11-28,567700,27.79508,252500,12.384925,315200,15.410155
2025-11-27,622600,31.269285,311200,15.644075,311400,15.62521
2025-11-26,821300,41.30569,584700,29.57824,236600,11.72745
2025-11-25,674800,34.012355,396400,19.95405,278400,14.058305
2025-11-24,435600,22.18895,1066300,53.96001,-630700,-31.77106
2025-11-21,1543500,77.399225,853800,42.76963,689700,34.629595
2025-11-20,312300,15.452705,953700,47.270795,-641400,-31.81809
2025-11-19,614200,30.49432,553600,27.43967,60600,3.05465
2025-11-18,559500,27.428735,660200,32.36695,-100700,-4.938215
2025-11-17,1479500,71.70279,464700,22.51104,1014800,49.19175
2025-11-14,1249200,60.16247,579500,27.81849,669700,32.34398
2025-11-13,785300,38.494665,580700,28.467105,204600,10.02756
2025-11-12,828900,41.195785,670900,33.31611,158000,7.879675
2025-11-11,669400,32.87011,725300,35.38891,-55900,-2.5188
2025-11-10,492300,24.01363,305000,14.857185,187300,9.156445
2025-11-07,763300,37.56095,919000,45.238355,-155700,-7.677405
2025-11-06,614600,32.20289,358700,18.8569,255900,13.34599
2025-11-05,668000,35.71214,470000,25.12249,198000,10.58965
2025-11-04,1246100,66.41449,1365700,72.62239,-119600,-6.2079
2025-11-03,990900,53.96193,493900,26.56109,497000,27.40084
2025-10-31,827400,46.77728,439700,24.83786,387700,21.93942
2025-10-30,338400,19.20847,684300,38.80114,-345900,-19.59267
2025-10-29,454400,26.08962,613100,35.18885,-158700,-9.09923
2025-10-28,690700,38.06553,469600,25.65762,221100,12.40791
2025-10-27,462500,25.14666,830100,45.12271,-367600,-19.97605
2025-10-24,816600,44.4589,563200,30.75183,253400,13.70707
2025-10-23,1060500,58.66744,623600,34.50581,436900,24.16163
2025-10-22,510900,28.03308,855600,46.75726,-344700,-18.72418
2025-10-21,897700,48.69544,1196800,65.30599,-299100,-16.61055
2025-10-20,1266200,72.23282,359800,20.03423,906400,52.19859
2025-10-17,335500,19.74539,1263100,73.93927,-927600,-54.19388
2025-10-16,1038900,61.49906,534200,31.5182,504700,29.98086
2025-10-15,356300,21.48308,169400,10.24284,186900,11.24024
2025-10-14,822700,49.768,1031500,62.5289,-208800,-12.7609
2025-10-13,629300,38.09258,1588600,95.8768,-959300,-57.78422
2025-10-10,1046700,62.41616,0,58.6659,1046700,3.75026
2025-10-09,597100,35.92416,1365000,82.50598,-767900,-46.58182
2025-10-08,650400,38.45525,1572200,93.21925,-921800,-54.764
2025-10-07,887700,52.38762,609700,36.20543,278000,16.18219
2025-10-06,921900,53.82421,949200,55.31733,-27300,-1.49312
2025-10-03,1554300,89.66298,318900,18.37313,1235400,71.28985
2025-10-02,662500,39.07547,425100,25.20462,237400,13.87085
2025-10-01,868100,50.95486,1437000,84.33897,-568900,-33.38411
2025-09-30,330200,18.62133,1185200,67.07697,-855000,-48.45564
2025-09-29,277800,15.53368,652800,36.58216,-375000,-21.04848
2025-09-26,365400,20.51045,355200,20.0197,10200,0.49075
2025-09-25,212300,11.96533,497700,28.19869,-285400,-16.23336
2025-09-24,496600,27.39076,642600,35.5601,-146000,-8.16934
2025-09-23,230000,12.70629,587100,32.48297,-357100,-19.77668
2025-09-22,757700,40.98605,298600,16.37779,459100,24.60826
2025-09-19,1356000,75.6987,363800,20.56128,992200,55.13742
2025-09-18,876100,49.64598,575800,32.60682,300300,17.03916
2025-09-17,1081800,60.48711,725400,40.48791,356400,19.9992
2025-09-16,746700,41.97586,1220600,68.63569,-473900,-26.65983
