Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2025-11-26,186400,45.36629,40100,9.80908,146300,35.55721
2025-11-25,139300,34.06139,88400,21.56462,50900,12.49677
2025-11-24,162600,38.67657,117800,28.05185,44800,10.62472
2025-11-21,92500,21.18541,95900,21.8583,-3400,-0.67289
2025-11-20,75600,17.0184,109000,24.64316,-33400,-7.62476
2025-11-19,163600,36.16733,160000,35.50569,3600,0.66164
2025-11-18,50900,11.14581,202100,44.04985,-151200,-32.90404
2025-11-17,88100,19.05394,100500,21.68311,-12400,-2.62917
2025-11-14,66500,13.94929,56300,11.81128,10200,2.13801
2025-11-13,86000,18.22979,136100,28.91902,-50100,-10.68923
2025-11-12,164400,34.18626,194300,39.58112,-29900,-5.39486
2025-11-11,167400,33.64057,464200,93.11598,-296800,-59.47541
2025-11-10,109000,21.38295,79100,15.83607,29900,5.54688
2025-11-07,149000,30.27161,103800,21.25495,45200,9.01666
2025-11-06,123600,25.86104,195500,40.52723,-71900,-14.66619
2025-11-05,69700,14.36599,201100,41.10646,-131400,-26.74047
2025-11-04,141100,28.45175,116800,23.52116,24300,4.93059
2025-11-03,446800,86.43446,197500,39.03202,249300,47.40244
2025-10-31,150300,29.7808,118500,23.08642,31800,6.69438
2025-10-30,23800,4.88066,182100,37.20929,-158300,-32.32863
2025-10-29,27600,5.90957,236100,50.69166,-208500,-44.78209
2025-10-28,287300,58.60293,99400,20.67514,187900,37.92779
2025-10-27,91500,20.09342,422000,92.43107,-330500,-72.33765
2025-10-24,601800,131.87339,220300,48.13483,381500,83.73856
2025-10-23,315200,65.39619,121800,25.83144,193400,39.56475
2025-10-22,113300,22.28419,650000,129.44486,-536700,-107.16067
2025-10-21,306500,60.65523,442000,88.56249,-135500,-27.90726
2025-10-20,560900,111.31447,44200,8.87146,516700,102.44301
2025-10-17,173000,35.57046,334400,68.85271,-161400,-33.28225
2025-10-16,213400,44.78799,290800,61.35697,-77400,-16.56898
2025-10-15,156700,32.79009,105000,22.05685,51700,10.73324
2025-10-14,217500,46.88423,131500,28.58426,86000,18.29997
2025-10-13,473400,97.06311,191700,38.36041,281700,58.7027
2025-10-10,238700,44.25739,342100,61.98391,-103400,-17.72652
2025-10-09,130500,23.41472,492300,87.6629,-361800,-64.24818
2025-10-08,219200,39.22464,190000,33.96594,29200,5.2587
2025-10-07,180000,32.40256,55500,9.98955,124500,22.41301
2025-10-06,351500,63.09483,194800,34.82426,156700,28.27057
2025-10-03,458000,80.92281,6900,1.21343,451100,79.70938
2025-10-02,27300,4.72834,122900,21.13237,-95600,-16.40403
2025-10-01,181000,30.79215,165500,28.26918,15500,2.52297
2025-09-30,116700,20.79003,233800,41.47312,-117100,-20.68309
2025-09-29,200500,34.60724,183000,30.779,17500,3.82824
2025-09-26,124900,20.16489,272000,43.6004,-147100,-23.43551
2025-09-25,88400,13.52555,150800,23.28203,-62400,-9.75648
2025-09-24,138800,20.68169,293900,43.33003,-155100,-22.64834
2025-09-23,78800,11.65346,205900,30.30781,-127100,-18.65435
2025-09-22,306100,45.67295,65700,9.72845,240400,35.9445
2025-09-19,162600,23.57282,148200,21.54208,14400,2.03074
2025-09-18,411500,59.09017,141500,20.60791,270000,38.48226
2025-09-17,275800,38.95159,277200,37.76101,-1400,1.19058
2025-09-16,91300,12.38235,503200,68.10237,-411900,-55.72002
