Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2025-11-21,761838,21.51496,633157,17.923825,128681,3.591135
2025-11-20,758031,21.41871,915411,25.91031,-157380,-4.4916
2025-11-19,1004300,28.52434,667458,19.029229,336842,9.495111
2025-11-18,625900,17.757528,1047081,29.675375,-421181,-11.917847
2025-11-17,934183,26.209255,806789,22.637735,127394,3.57152
2025-11-14,447621,12.51736,354688,9.860215,92933,2.657145
2025-11-13,562500,15.72231,725321,20.296443,-162821,-4.574133
2025-11-12,20989222,27.536315,588944203,26.242715,-567954981,1.2936
2025-11-11,954700,26.32846,2229337,61.516177,-1274637,-35.187717
2025-11-10,5883021,24.4015,148656499,45.91638,-142773478,-21.51488
2025-11-07,870135,24.24758,501286,14.01855,368849,10.22903
2025-11-06,666560,19.123185,955282,27.388045,-288722,-8.26486
2025-11-05,327200,9.492725,761700,22.13838,-434500,-12.645655
2025-11-04,1798347,39.11309,13037891,33.56847,-11239544,5.54462
2025-11-03,1459200,41.6974,579352,16.424336,879848,25.273064
2025-10-31,939300,27.087315,294354,8.485269,644946,18.602046
2025-10-30,411000,12.072975,689331,20.288576,-278331,-8.215601
2025-10-29,431670,12.981585,999437,29.855415,-567767,-16.87383
2025-10-28,1165618,33.14672,993126,28.259935,172492,4.886785
2025-10-27,510211,14.81903,1649630,47.88155,-1139419,-33.06252
2025-10-24,2959504,86.77832,1012022,29.692505,1947482,57.085815
2025-10-23,2547212,77.506315,562862,17.090835,1984350,60.41548
2025-10-22,2570513,76.41501,1757387,52.25115,813126,24.16386
2025-10-21,980909,28.865555,1462168,43.574605,-481259,-14.70905
2025-10-20,1610814,49.728135,389765,11.953485,1221049,37.77465
2025-10-17,1989000,64.941215,974613,31.863393,1014387,33.077822
2025-10-16,994800,33.287585,2405400,80.231365,-1410600,-46.94378
2025-10-15,1551508,52.63747,1683754,57.16605,-132246,-4.52858
2025-10-14,2784810,90.292835,2453121,79.22539,331689,11.067445
2025-10-13,2575500,81.3553,1697914,53.656669,877586,27.698631
2025-10-10,1588615,50.770555,990767,31.696605,597848,19.07395
2025-10-09,703816,22.132305,1601197,50.351965,-897381,-28.21966
2025-10-08,1446014,45.1977,769842,23.96294,676172,21.23476
2025-10-07,1319100,41.42479,587615,18.248753,731485,23.176037
2025-10-06,1105502,34.33084,1349360,41.864655,-243858,-7.533815
2025-10-03,3290504,98.077209,662978,19.738315,2627526,78.338894
2025-10-02,1345109,41.79799,636980,19.631955,708129,22.166035
2025-10-01,1855700,57.835665,847813,26.407444,1007887,31.428221
2025-09-30,8455907,105.78332,158462413,106.129395,-150006506,-0.346075
2025-09-29,1264103,38.894125,4878493,150.04704,-3614390,-111.152915
2025-09-26,2956600,90.9111,12685203,392.969035,-9728603,-302.057935
2025-09-25,1966500,61.799035,7272707,229.693224,-5306207,-167.894189
2025-09-24,3286200,98.604715,9704913,297.357014,-6418713,-198.752299
2025-09-23,3627100,109.687785,3599203,108.730441,27897,0.957344
2025-09-22,3763600,111.720305,2838112,84.313355,925488,27.40695
2025-09-19,2653500,80.906285,2433200,74.26232,220300,6.643965
2025-09-18,3473200,106.524225,3587201,110.170174,-114001,-3.645949
2025-09-17,3585200,112.90841,3063911,96.823432,521289,16.084978
2025-09-16,2728200,87.486895,3403600,109.0843,-675400,-21.597405
2025-09-15,3857900,120.78902,3910602,122.50548,-52702,-1.71646
2025-09-12,2964900,94.415205,3113712,99.166479,-148812,-4.751274
2025-09-11,4522800,141.71962,4165089,130.263253,357711,11.456367
