Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2025-10-28,493602,8.6972,257533,4.5313,236069,4.1659
2025-10-27,285800,5.087095,743900,13.23964,-458100,-8.152545
2025-10-24,674403,11.916725,456350,8.053515,218053,3.86321
2025-10-23,388601,7.01979,310317,5.537425,78284,1.482365
2025-10-22,333200,5.97823,561702,10.070614,-228502,-4.092384
2025-10-21,1426302,25.41756,736233,13.18011,690069,12.23745
2025-10-20,790400,14.87794,548200,10.196295,242200,4.681645
2025-10-17,238900,4.682195,543600,10.57512,-304700,-5.892925
2025-10-16,343703,6.75668,328055,6.454205,15648,0.302475
2025-10-15,332100,6.534595,218103,4.277779,113997,2.256816
2025-10-14,697904,13.56871,1959272,37.856175,-1261368,-24.287465
2025-10-13,524800,10.210135,990100,19.219075,-465300,-9.00894
2025-10-09,93390010000,18458745.187,1573502,31.016296,93388436498,18458714.170704
2025-10-08,415500,8.051215,2349202,45.580216,-1933702,-37.529001
2025-10-07,473600,9.233954,388501,7.583225,85099,1.650729
2025-10-06,952500,18.638055,922500,17.803135,30000,0.83492
2025-10-03,778400,14.567235,151600,2.83546,626800,11.731775
2025-10-02,630700,12.02758,248300,4.7661,382400,7.26148
2025-10-01,989300,19.157555,688700,13.29857,300600,5.858985
2025-09-30,523902,9.809185,494935,9.316785,28967,0.4924
2025-09-29,373000,7.03949,656101,12.340293,-283101,-5.300803
2025-09-26,331200,6.29621,386400,7.3853,-55200,-1.08909
2025-09-25,245400,4.78101,319003,6.23408,-73603,-1.45307
2025-09-24,294400,5.6983,485200,9.228665,-190800,-3.530365
2025-09-23,314700,5.987965,400003,7.570168,-85303,-1.582203
2025-09-22,583500,10.81711,116904,2.167664,466596,8.649446
2025-09-19,324000,6.12874,978700,18.473425,-654700,-12.344685
2025-09-18,1226700,23.26174,200702,3.823446,1025998,19.438294
2025-09-17,664200,12.950415,236103,4.603815,428097,8.3466
2025-09-16,905700,17.82216,693301,13.716668,212399,4.105492
2025-09-15,329900,6.50329,426307,8.373387,-96407,-1.870097
2025-09-12,522600,10.204205,590801,11.527053,-68201,-1.322848
2025-09-11,1120100,21.50115,1499900,28.888195,-379800,-7.387045
