Ticker,LatestDate,LastClose,DailyOpen,DailyHigh,DailyLow,DailyVolume,Ret1dPct,Ret5dPct,Ret20dPct,Ret60dPct,Ret120dPct,Ret252dPct,SMA20,SMA50,SMA200,EMA20,EMA50,DistSMA20Pct,DistSMA50Pct,DistSMA200Pct,DistEMA20Pct,RSI14,ATR14,ATR14Pct,RealizedVol20dPct,RealizedVol60dPct,DownsideVol20dPct,Drawdown60dPct,Drawdown252dPct,DailyGapPct,DailyCloseLocationPct,DailyTradedValue,ADV20Shares,ADV60Shares,AvgValue20,AvgValue60,VolumeRatio20,ValueRatio20,High52w,Low52w,Pos52wPct,ExcessRet20dVsVNINDEXPct,ExcessRet60dVsVNINDEXPct,Beta60dVsVNINDEX,Corr60dVsVNINDEX,ExcessRet20dVsVN30Pct,ExcessRet60dVsVN30Pct,Beta60dVsVN30,Corr60dVsVN30,IntradayDate,IntradayLastTimestamp,IntradayOpen,IntradayHigh,IntradayLow,IntradayLast,IntradayVolume,IntradayVWAP,IntradayRetFromOpenPct,IntradayRangePct,IntradayCloseVsVWAPPct,IntradayAvgVolumePerMinute,IntradayTradedValue,IntradayRet5mPct,IntradayVolume5m,IntradayRet15mPct,IntradayVolume15m,IntradayRet30mPct,IntradayVolume30m,IntradayRet60mPct,IntradayVolume60m,IntradayVolumePctADV20,IntradayFirst15mVolume,IntradayFirst15mRangePct,IntradayFirst30mVolume,IntradayFirst30mRangePct,FetchedAt,PriceboardTime,FloorCode,BasicPrice,FloorPrice,CeilingPrice,HighestPrice,LowestPrice,AccumulatedValue,AccumulatedVolume,MatchPrice,MatchVolume,CurrentPrice,CurrentVolume,ForeignBuyVolume,ForeignSellVolume,ForeignNetVolume,ForeignTotalRoom,ForeignCurrentRoom,BestBid1,BestAsk1,BidVolume1,AskVolume1,BestBid2,BestAsk2,BidVolume2,AskVolume2,BestBid3,BestAsk3,BidVolume3,AskVolume3,BestBid4,BestAsk4,BidVolume4,AskVolume4,BestBid5,BestAsk5,BidVolume5,AskVolume5,BestBid6,BestAsk6,BidVolume6,AskVolume6,BestBid7,BestAsk7,BidVolume7,AskVolume7,BestBid8,BestAsk8,BidVolume8,AskVolume8,BestBid9,BestAsk9,BidVolume9,AskVolume9,BestBid10,BestAsk10,BidVolume10,AskVolume10,BidAskSpreadPct,BidDepthVolume10,AskDepthVolume10,DepthImbalance,OverviewFetchedAt,PE_fwd,PB,ROE,PeriodLabel,DateRange,PeriodEnd,AvailableDate,Revenue,GrossProfit,OperatingProfit,NetProfit,ParentNetProfit,Cash,Receivables,Inventory,TotalAssets,TotalLiabilities,ShortLiabilities,LongLiabilities,Equity,BCTT_EPS4Q,BCTT_BVPS,BCTT_PB,BCTT_GrossMarginPct,BCTT_NetMarginPct,BCTT_ROEAPct,BCTT_ROAAPct,BCTT_CurrentRatio,BCTT_InterestCoverage,BCTT_DebtToAssetsPct,BCTT_DebtToEquityPct,BCTT_RevenueQoQPct,BCTT_RevenueYoYPct,BCTT_NetProfitQoQPct,BCTT_NetProfitYoYPct,BCTT_GrossProfitYoYPct,BCTT_InventoryYoYPct,BCTT_ReceivablesYoYPct,BCTT_EquityYoYPct,BCTT_CashToShortLiability,BCTT_InventoryToRevenue,BCTT_ReceivablesToRevenue,BCTTFetchedAt,ForeignFlowDate,ForeignRoomRemaining_shares,ForeignHoldingPct,NetBuySellForeign_shares_1d,NetBuySellForeign_kVND_1d,NetBuySellForeign_shares_5d,NetBuySellForeign_kVND_5d,NetBuySellForeign_shares_20d,NetBuySellForeign_kVND_20d,ProprietaryFlowDate,NetBuySellProprietary_shares_1d,NetBuySellProprietary_kVND_1d,NetBuySellProprietary_shares_5d,NetBuySellProprietary_kVND_5d,NetBuySellProprietary_shares_20d,NetBuySellProprietary_kVND_20d,Ret1dPctRank,Ret1dPctPctRank,Ret5dPctRank,Ret5dPctPctRank,Ret20dPctRank,Ret20dPctPctRank,Ret60dPctRank,Ret60dPctPctRank,VolumeRatio20Rank,VolumeRatio20PctRank,ValueRatio20Rank,ValueRatio20PctRank,DailyTradedValueRank,DailyTradedValuePctRank,IntradayVolumePctADV20Rank,IntradayVolumePctADV20PctRank,ExcessRet20dVsVNINDEXPctRank,ExcessRet20dVsVNINDEXPctPctRank,RealizedVol20dPctRank,RealizedVol20dPctPctRank,Drawdown60dPctRank,Drawdown60dPctPctRank
TPB,2026-08-26,14.5,14.45,14.65,14.35,6927200,0.34602076124568004,0.0,2.8368794326241176,-7.643312101910826,-13.946587537091993,-30.952380952380953,14.522500000000003,15.147,16.27925,14.58621248834634,14.974152794385704,-0.1549320020657774,-4.271472898923879,-10.929557565612669,-0.5910546580561671,50.0,0.27142857142857174,1.871921182266012,20.74109988668334,22.765401582935986,11.187441981199846,-13.432835820895528,-29.515846782033826,0.0,50.0,100444400.0,7853157.35,10680410.366666667,114213284.545,165921507.5116667,0.8820910738532446,0.8794458578102177,21.715,13.75,9.416195856873824,-4.005460478678868,-7.770304256984195,0.7218117103075716,0.5788136228198427,-3.700824988938578,-7.410859959704819,0.8796475013057953,0.6528245511450177,2026-08-26,2026-08-26 14:45:00+07:00,14.45,14.65,14.35,14.5,6925300.0,14.515712676707146,0.34602076124568004,2.0761245674740536,-0.10824598872337665,35333.163265306124,100525665.0,-0.3436426116838587,1013700.0,0.0,1633300.0,-1.0238907849829393,2719100.0,0.34602076124568004,4442400.0,88.18491329477818,238500.0,0.6920415224913594,575000.0,0.6920415224913594,2026-08-26T16:02:49.097068+07:00,14:46:24,10.0,14.45,13.45,15.45,14.65,14.35,100524.435,692720.0,14.5,200.0,0.0,0.0,21210.0,19680.0,1530.0,83221406.1,22383660.2,14.5,14.55,12390.0,12380.0,14.45,14.6,47340.0,9530.0,14.4,14.65,23570.0,27530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83300.0,49440.0,0.2550851288232635,2026-08-26T09:03:29.779879,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,,,,,,,,,527169.0,,,,,2736.77,17315.61,0.94,,,3.54,0.32,,,,,,,,,,,,,,,,2026-07-02T03:18:46.953000,2026-07-10,182152787.0,23.43,-1075900.0,-17348075.0,-1154500.0,-18591735.0,-8386100.0,-136532305.0,2026-07-10,-47200.0,-750860.0,-430741.0,-6965704.0,-639100.0,-10419446.0,23.0,0.3125,28.0,0.15625,23.0,0.3125,23.0,0.3125,23.0,0.3125,24.0,0.28125,29.0,0.125,24.0,0.28125,23.0,0.3125,6.0,0.84375,8.0,0.78125
VCB,2026-08-26,60.3,59.2,60.3,59.2,7177300,1.5151515151515138,5.052264808362361,10.439560439560424,-2.584814216478193,-2.110389610389618,-5.393956509460606,59.09000000000001,59.1689,61.055724999999995,58.804027754837016,59.17011921583806,2.047723811135538,1.9116461519480543,-1.2377627159451454,2.543996223183753,59.15492957746478,1.1571428571428553,1.9189765458422146,27.41902684437824,21.668915814908086,8.41441801338362,-4.285714285714293,-20.65789473684211,-0.33670033670032407,100.0,432791190.0,5141186.15,4330599.083333333,304482387.27,257567355.31333333,1.3960397057398903,1.4213997528081062,78.8,52.6,29.389312977099223,3.597220528257438,-2.7118063715515617,0.6720897711517961,0.5662135256745776,3.901856017997728,-2.352362074272185,0.7694967861217211,0.5999744400588206,2026-08-26,2026-08-26 14:45:00+07:00,59.2,60.3,59.2,60.3,7134900.0,59.979132153218686,1.858108108108092,1.8581081081080986,0.5349658043761751,32139.18918918919,427945110.0,0.6677796327211993,840200.0,0.8361204013378032,1125600.0,0.33277870216306127,1573500.0,0.6677796327211993,3007800.0,138.77925816788408,158200.0,0.6756756756756733,544000.0,1.0135135135135038,2026-08-26T16:02:49.097068+07:00,14:46:25,10.0,59.4,55.3,63.5,60.3,59.2,430425.82,717730.0,60.3,240.0,0.0,0.0,54280.0,152909.0,-98629.0,250670252.8,82965612.1,60.2,60.3,11450.0,22840.0,60.1,60.4,3580.0,11690.0,60.0,60.5,5330.0,43580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20360.0,78110.0,-0.5864730374733421,2026-08-26T09:03:31.203922,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,,,,,,,,,2550963.0,,,,,4301.09,28008.67,2.07,,,4.12,0.38,,,,,,,,,,,,,,,,2026-07-02T02:46:27.084155,2026-07-10,818374393.0,20.21,-750600.0,-45632290.0,-1213900.0,-73937510.0,-7417000.0,-456233380.0,2026-07-10,13400.0,838220.0,485799.0,29692632.0,1312494.0,80370786.0,13.0,0.625,13.0,0.625,8.0,0.78125,13.0,0.625,9.0,0.75,8.0,0.78125,9.0,0.75,8.0,0.78125,8.0,0.78125,17.0,0.5,22.0,0.34375
VHM,2026-08-26,73.6,73.3,73.8,72.1,5343200,0.0,6.512301013024602,-47.42857142857143,-48.49869497372454,-19.549652948570806,-23.41868958556609,79.9425,118.18039999999999,115.97246999999999,83.24584086043805,105.47934513132735,-7.933827438471408,-37.72232959103201,-36.536662537238364,-11.587174519156274,40.74074074074074,2.5500000000000003,3.464673913043479,183.45197697544762,112.31774925725804,176.75947706518417,-52.82232734638412,-53.39766481776967,-0.40760869565217295,88.23529411764692,393259519.99999994,7290317.95,5391605.85,575452354.6949999,613555313.0233333,0.7329172796914845,0.6833919729261244,166.888,66.6,6.9798978940650915,-54.27091133987442,-48.62568712879791,0.8622473528961209,0.1401437111555477,-53.966275850134124,-48.26624283151853,-0.21994701233636788,-0.03308512624756469,2026-08-26,2026-08-26 14:45:00+07:00,73.3,73.8,72.1,73.6,5343200.0,72.92572054199731,0.4092769440654731,2.319236016371082,0.9246113072196138,23642.477876106193,389656710.0,0.8219178082191636,670200.0,1.098901098901095,1062700.0,0.9602194787379892,1394300.0,0.6839945280437743,2112200.0,73.29172796914844,350600.0,1.2278308321964413,715100.0,1.364256480218281,2026-08-26T16:02:49.097068+07:00,14:46:26,10.0,73.6,68.5,78.7,73.8,72.1,389703.43,534320.0,73.6,20.0,0.0,0.0,58461.4,142393.4,-83932.0,410741200.4,354719923.8,73.6,73.7,2250.0,1670.0,73.5,73.8,1020.0,4300.0,73.4,73.9,100.0,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370.0,7630.0,-0.38727272727272727,2026-08-26T09:03:32.695642,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,65114.0,31370.0,30775.0,25625.0,25552.0,35838.0,225589.0,138885.0,869975.0,597132.0,388428.0,208705.0,272842.0,15585.37,66427.0,1.55,48.18,39.35,9.79,3.08,1.33,13.0,68.64,59.4,-36.7886612950199,314.791693209326,-4.37719232778565,866.2518853695325,508.1814656843738,149.46562965890107,51.11702092027785,22.13378932478647,0.09226420340449196,2.132951439014651,3.464523758331542,2026-07-02T02:46:30.477102,2026-07-10,1745431457.0,7.51,-53200.0,-8401590.0,-2920000.0,-441208070.0,-15937500.0,-2290150230.0,2026-07-10,-30296.0,-4464594.0,-32888.0,-4808194.0,-407152.0,-59721432.0,27.0,0.15625,5.0,0.875,32.0,0.03125,32.0,0.03125,28.0,0.15625,29.0,0.125,12.0,0.65625,28.0,0.15625,32.0,0.03125,32.0,0.03125,1.0,1.0
VIB,2026-08-26,14.65,14.7,14.8,14.5,7821100,0.0,2.0905923344947785,1.736111111111116,-7.861635220125784,-7.471736247078886,-33.96736680789687,14.627500000000001,15.25,16.20975,14.675761359776121,15.075583779927225,0.1538198598530105,-3.934426229508192,-9.622295223553722,-0.1755367857556478,53.33333333333332,0.2535714285714285,1.730862993661628,20.38898390841295,21.70749289022251,9.854108189822847,-12.012012012012008,-34.52513966480447,0.3412969283276279,50.0,114579115.0,5005160.1,7383487.55,73386179.73,115121991.76,1.562607357954444,1.5613173409701346,23.513,14.05,6.34048399027792,-5.10622880019187,-7.988627375199153,0.8342855205895671,0.7016090381204849,-4.8015933104515796,-7.629183077919777,0.991607950554116,0.7717798824477591,2026-08-26,2026-08-26 14:45:00+07:00,14.7,14.8,14.5,14.65,7818800.0,14.666533227605258,-0.340136054421758,2.040816326530617,-0.11272757746281226,35866.05504587156,114674690.0,-0.340136054421758,714700.0,0.0,1932400.0,-1.0135135135135198,3782200.0,0.34246575342467,4934200.0,156.21478321942192,158500.0,1.0204081632652966,1275000.0,1.0204081632652966,2026-08-26T16:02:49.097068+07:00,14:46:26,10.0,14.65,13.65,15.65,14.8,14.5,114780.115,782110.0,14.65,2800.0,0.0,0.0,98790.0,35620.5,63169.5,16985988.4,5767811.4,14.65,14.7,58820.0,540.0,14.6,14.75,42920.0,23260.0,14.55,14.8,53580.0,43770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155320.0,67570.0,0.39369195567320203,2026-08-26T09:03:34.245300,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,,,,,,,,,564146.0,,,,,2342.98,14437.13,1.17,,,4.67,0.4,,,,,,,,,,,,,,,,2026-07-02T03:18:51.512346,2026-07-10,34500229.0,3.98,-1287000.0,-20673960.0,-5350600.0,-87217850.0,-16468600.0,-269133895.0,2026-07-10,-239200.0,-3817020.0,1841161.0,30187221.0,-7940059.0,-130160413.0,27.0,0.15625,22.0,0.34375,25.0,0.25,24.0,0.28125,6.0,0.84375,6.0,0.84375,27.0,0.1875,6.0,0.84375,25.0,0.25,5.0,0.875,9.0,0.75
VIC,2026-08-26,230.0,219.1,230.0,219.1,9982600,4.308390022675734,14.999999999999991,4.8313582497721,16.396761133603242,46.96485623003195,268.0,211.48499999999999,215.73600000000002,175.96175000000002,212.02597198896865,211.226805186412,8.754758020663411,6.611784773983009,30.71022537568533,8.477276553632084,58.38323353293412,7.607142857142859,3.307453416149069,39.08495786104274,42.40106324026807,20.802841371125595,-0.2169197396963085,-0.2169197396963085,-0.6349206349206327,100.0,2295998000.0,5575806.65,4063600.933333333,1184463104.525,864713567.025,1.7903418512548313,1.9384293113298399,242.0,61.0,93.37016574585635,-2.010981661530886,16.269768978529875,1.682602759123121,0.724427596195022,-1.706346171790596,16.62921327580925,1.347870521695296,0.5370745204977736,2026-08-26,2026-08-26 14:45:00+07:00,219.1,230.0,219.1,230.0,9976300.0,224.02615498731996,4.974897307165671,4.974897307165681,2.6665837357330746,44142.9203539823,2234952130.0,2.267674522009777,1373100.0,2.9082774049216997,2533900.0,2.8622540250447193,3925200.0,2.7244305493523857,5835300.0,178.92119698949747,132000.0,0.9584664536741188,443500.0,2.3277042446371494,2026-08-26T16:02:49.097068+07:00,14:49:26,10.0,220.5,205.1,235.9,230.0,219.1,2235914.74,998260.0,230.0,20.0,0.0,0.0,149174.4,114176.2,34998.2,372721532.0,348120431.0,230.0,230.1,10280.0,1090.0,229.0,230.2,50.0,370.0,228.8,230.4,1000.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11330.0,1530.0,0.7620528771384136,2026-08-26T09:03:36.226355,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,104352.0,25938.0,5084.0,5611.0,7276.0,54750.0,251349.0,217154.0,1178695.0,1024991.0,626456.0,398535.0,153704.0,1823.71,19875.0,6.79,24.86,5.38,4.83,0.63,1.07,2.53,86.96,232.8,-36.04275583939592,24.150238539968825,56.68807595643675,150.15604101649575,35.058578495183546,95.96083562694582,39.915833068920016,-2.3810279893047404,0.08739640134343034,2.0809759276295616,2.4086649034038636,2026-07-02T02:46:34.722938,2026-07-10,3477320151.0,3.06,2304900.0,512401759.99999994,2823000.0,626781970.0,7695800.0,1767322980.0,2026-07-10,-770396.0,-170991260.0,-861696.0,-191516260.0,-1806710.0,-365738830.0,2.0,0.96875,1.0,1.0,18.0,0.46875,1.0,1.0,2.0,0.96875,2.0,0.96875,3.0,0.9375,3.0,0.9375,18.0,0.46875,25.0,0.25,31.0,0.0625
VJC,2026-08-26,127.0,124.7,127.5,124.6,1510000,1.844426623897344,3.168155970755482,1.195219123505975,-3.333104986337232,5.566777220850683,13.24220456713836,125.13,130.966,135.990405,125.74536769945058,128.84300500981425,1.49444577639255,-3.0282668784264666,-6.611058331652153,0.9977562780270066,54.23728813559322,2.3142857142857167,1.8222722159730051,14.753404889328547,29.250291443179794,9.238365605787175,-11.744266851980544,-24.64339116606936,0.0,82.7586206896552,191770000.0,1390489.5,1125808.9166666667,174078408.4,147923222.60833332,1.0859485094997121,1.101630016971134,169.224,97.996,40.71994159600158,-5.647120787797011,-3.4600971414106008,0.5720559526519762,0.35702485184928817,-5.342485298056721,-3.100652844131224,0.7018966876856347,0.4054208841267615,2026-08-26,2026-08-26 14:45:00+07:00,124.7,127.5,124.6,127.0,1510000.0,126.28806622516557,1.844426623897344,2.325581395348842,0.5637379652049468,7512.437810945274,190694980.0,0.07880220646176994,83100.0,0.4746835443038,162500.0,0.1577287066246047,325500.0,0.39525691699604515,477800.0,108.59485094997122,172300.0,0.32076984763431554,256300.0,0.40096230954290296,2026-08-26T16:02:49.097068+07:00,14:46:27,10.0,124.7,116.0,133.4,127.5,124.6,190640.96,151000.0,127.0,150.0,0.0,0.0,18525.0,6577.9,11947.1,23072788.8,18408915.6,126.9,127.0,10.0,1810.0,126.8,127.1,270.0,250.0,126.7,127.2,150.0,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,3050.0,-0.7528735632183908,2026-08-26T09:03:37.777580,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,21021.0,2815.0,1126.0,1023.0,1013.0,6951.0,33364.0,2302.0,143534.0,117505.0,44814.0,72690.0,26029.0,4382.61,43997.0,3.55,13.39,4.87,3.99,0.72,1.13,2.38,81.87,262.54,-28.31469103805756,17.095588235294112,100.98231827111985,59.59438377535102,17.096505823627297,10.143540669856455,19.50284752319209,46.00886296067763,0.15510777881911902,0.10950953808096665,1.5871747300318728,2026-07-02T03:18:54.705169,2026-07-10,182243033.0,6.3,-18400.0,-2532480.0,-182300.0,-25228760.0,-504300.0,-46928040.0,2026-07-10,4600.0,633600.0,-13100.0,-1793330.0,-205416.0,-25803102.0,9.0,0.75,20.0,0.40625,26.0,0.21875,15.0,0.5625,17.0,0.5,17.0,0.5,20.0,0.40625,17.0,0.5,26.0,0.21875,1.0,1.0,10.0,0.71875
VNM,2026-08-26,62.8,62.7,63.5,62.4,2402700,0.31948881789136685,-0.47543581616482644,4.666666666666663,11.244951463189956,3.935652576875981,12.97402317046843,61.720000000000006,58.78496,60.31914,61.691472716548034,59.96151837435832,1.7498379779649964,6.830046324774219,4.112890203673336,1.7968889939542931,74.35897435897435,1.4714285714285715,2.343039126478617,23.68286130781182,21.910786170682048,7.812384581816725,-1.8750000000000044,-11.640144640018002,0.15974440894568342,36.36363636363619,150889560.0,4609061.5,3904002.4,284096908.5,230220116.13499996,0.5212991842265502,0.5311200350495894,73.107,53.257,48.07556675062972,-2.1756732446363225,11.117959308116587,-0.031757918203384056,-0.02645965647119397,-1.8710377548960322,11.477403605395963,0.1327433820196391,0.10235711556070068,2026-08-26,2026-08-26 14:45:00+07:00,62.7,63.5,62.4,62.8,2402700.0,62.91012610812835,0.15948963317382603,1.754385964912283,-0.17505307164552564,10631.41592920354,151154160.0,-0.789889415481837,460700.0,-0.15898251192368873,714500.0,-0.47543581616482644,801500.0,-0.31746031746032743,1200300.0,52.12991842265502,124300.0,0.47846889952152655,253700.0,0.47846889952152655,2026-08-26T16:02:49.097068+07:00,14:50:27,10.0,62.6,58.3,66.9,63.5,62.4,151134.15,240270.0,62.8,220.0,0.0,0.0,56720.1,44947.1,11773.0,208995544.5,104886485.8,62.8,62.9,860.0,1060.0,62.7,63.0,560.0,760.0,62.6,63.1,12440.0,5480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13860.0,7300.0,0.31001890359168244,2026-08-26T09:03:39.894545,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,16149.0,6896.0,2992.0,2458.0,2429.0,2078.0,5591.0,7399.0,55429.0,18741.0,18457.0,284.0,36688.0,4914.19,17554.0,3.45,42.7,15.22,6.83,4.47,2.1,26.48,33.81,28.25,-5.195491370200777,24.847313490529576,-13.052706048814999,54.88342785129174,32.36084452975048,6.018054162487463,2.230755165478149,-2.48258997395141,0.11258601072763721,0.45817078456870397,0.3462133878258716,2026-07-02T02:46:38.155718,2026-07-10,1075787149.0,48.53,3484800.0,196123570.0,7784900.0,434388530.0,-1884300.0,-113861410.0,2026-07-10,-155700.0,-8809190.0,304100.0,16743860.0,-371243.0,-26135524.0,24.0,0.28125,30.0,0.09375,19.0,0.4375,3.0,0.9375,32.0,0.03125,32.0,0.03125,24.0,0.28125,31.0,0.0625,19.0,0.4375,8.0,0.78125,28.0,0.15625
VPB,2026-08-26,26.75,26.25,26.8,26.1,16398100,1.3257575757575912,7.645875251509038,9.856262833675554,1.1342155009451904,2.1616254201038743,-29.557065360509817,25.435,25.938,26.898494999999997,25.609819996218892,25.818564162384092,5.170041281698445,3.1305420618397806,-0.5520569087601235,4.452120334892817,67.39130434782612,0.5607142857142856,2.0961281708945254,26.190475413102416,23.006140500770794,9.013006898871156,-3.7769784172661858,-24.266017383426288,-0.5681818181818121,92.85714285714275,438649175.0,14119207.75,13762230.733333332,359604271.375,357205341.44166666,1.1614036913650485,1.2198108029216677,37.581,23.482,23.17894886162139,3.0139229223725685,1.0072233458718216,0.8451913885960929,0.6706584979350059,3.318558412112859,1.3666676431511982,1.035611377130594,0.7605296782952784,2026-08-26,2026-08-26 14:45:00+07:00,26.3,26.8,26.1,26.75,16394700.0,26.520965006983964,1.7110266159695797,2.661596958174902,0.8635997708067,72542.9203539823,434803265.0,0.5639097744360777,2108600.0,0.0,2977100.0,0.18726591760300781,4997000.0,1.7110266159695797,11340000.0,116.11628846526463,302900.0,0.5703422053231885,567500.0,0.5703422053231885,2026-08-26T16:02:49.097068+07:00,14:46:27,10.0,26.4,24.6,28.2,26.8,26.1,434890.925,1639810.0,26.75,10.0,0.0,0.0,169521.0,206080.1,-36559.100000000006,238017708.0,57256829.8,26.75,26.8,2490.0,72810.0,26.7,26.85,3110.0,33670.0,26.65,26.9,7550.0,74230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13150.0,180710.0,-0.8643350871763128,2026-08-26T09:03:42.037121,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,,,,,,,,,1372010.0,,,,,3314.08,23519.86,1.14,,,3.38,0.47,,,,,,,,,,,,,,,,2026-07-02T03:18:58.080404,2026-07-10,480488073.0,23.94,-3045100.0,-82251385.0,-9177100.0,-252909440.0,-28302600.0,-753119850.0,2026-07-10,163705.0,4504811.0,-2461216.0,-64799526.0,5089251.0,139110584.0,14.0,0.59375,4.0,0.90625,9.0,0.75,8.0,0.78125,15.0,0.5625,15.0,0.5625,8.0,0.78125,15.0,0.5625,9.0,0.75,15.0,0.5625,23.0,0.3125
VPL,2026-08-26,75.2,75.6,76.5,74.9,735600,-1.6993464052287521,0.4005340453938633,-2.2106631989596948,-18.260869565217387,-1.9556714471968717,-7.045735475896175,77.72,81.038,85.404,77.14795175838225,80.10587474413937,-3.242408646423056,-7.204027740072549,-11.94791813029834,-2.524955898353576,23.364485981308405,1.7000000000000017,2.2606382978723425,24.212101991779495,26.640695475831293,15.021773079145861,-18.17192600652884,-29.256820319849474,-1.176470588235301,18.74999999999989,55317120.0,582628.65,710127.4833333333,45301307.660000004,59210265.0,1.2625537724586664,1.2210932279300124,111.0,67.0,18.636363636363644,-9.053003110262681,-18.387861720290758,1.0138407509953085,0.694727229992585,-8.74836762052239,-18.02841742301138,0.9513586070014839,0.6033395770304328,2026-08-26,2026-08-26 14:45:00+07:00,75.6,76.5,74.9,75.2,735600.0,75.44271343121261,-0.5291005291005124,2.116402116402109,-0.32171885152819657,3772.3076923076924,55495660.0,-0.5291005291005124,95000.0,-0.5291005291005124,115100.0,-0.5291005291005124,145800.0,-0.2652519893899252,405600.0,126.25537724586664,124000.0,1.3227513227513228,138200.0,1.3227513227513228,2026-08-26T16:02:49.097068+07:00,14:46:28,10.0,76.5,71.2,81.8,76.5,74.9,55463.24,73560.0,75.2,10.0,0.0,0.0,14440.0,17510.0,-3070.0,91995068.4,80064579.1,75.2,75.5,110.0,80.0,75.1,75.7,2750.0,50.0,75.0,75.8,5370.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8230.0,160.0,0.9618593563766389,2026-08-26T09:03:46.817586,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,3485.0,1167.0,91.0,1508.0,1508.0,1363.0,5815.0,7268.0,91014.0,52908.0,25272.0,27635.0,38106.0,1420.15,21249.0,3.92,33.48,43.27,4.04,1.7,1.1,5.76,58.13,24.22,-46.59003831417624,17.300572197913166,114.50924608819344,1575.5555555555557,42.665036674816626,27.687983134223472,-62.21326921827279,7.0784275156658305,0.05393320671098449,2.085509325681492,1.6685796269727404,2026-07-02T03:19:01.297978,2026-07-10,845092425.0,1.88,10400.0,863960.0,102500.0,8281230.0,1973900.0,179440030.0,2026-07-10,1300.0,107700.0,-3200.0,-255930.0,16300.0,1400670.0,32.0,0.03125,27.0,0.1875,28.0,0.15625,30.0,0.09375,13.0,0.625,14.0,0.59375,30.0,0.09375,13.0,0.625,28.0,0.15625,11.0,0.6875,3.0,0.9375
VRE,2026-08-26,25.6,25.3,25.6,25.05,4294500,1.5873015873016039,6.224066390041494,12.527472527472527,-11.791055061677335,0.9782265698958792,-12.806539509536774,25.0425,25.668499999999998,28.532024999999997,24.891157729312752,25.668862371221604,2.2262154337626017,-0.26686405516487266,-10.276259746723182,2.8477673814765625,53.00000000000001,0.728571428571429,2.845982142857144,43.614710077061105,43.88108745586994,20.39114699764482,-15.0433080011947,-38.92546998759423,0.3968253968253954,100.0,109939200.0,5984200.6,5296121.683333334,150303484.27,137876291.51166666,0.7176397128131032,0.7314481133551701,43.654,20.9,20.65570888634966,5.6851326161695415,-11.918047216750704,1.9187078868597203,0.798218180512341,5.989768105909832,-11.558602919471328,1.8336347664661043,0.7059900401188908,2026-08-26,2026-08-26 14:45:00+07:00,25.25,25.6,25.05,25.6,4281400.0,25.40515952725744,1.3861386138613874,2.178217821782181,0.7669326875649585,18944.24778761062,108769650.0,0.1956947162426559,562900.0,0.39215686274509665,902800.0,0.1956947162426559,1156000.0,0.7874015748031704,2336600.0,71.5450615074635,238600.0,0.9900990099009901,329300.0,0.9900990099009901,2026-08-26T16:02:49.097068+07:00,14:46:28,10.0,25.2,23.45,26.95,25.6,25.05,109095.425,429450.0,25.6,100.0,0.0,0.0,145390.0,45816.6,99573.4,114112102.0,88161456.3,25.6,25.65,6390.0,11700.0,25.55,25.7,3560.0,18740.0,25.5,25.75,8200.0,2840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18150.0,33280.0,-0.2941862726035388,2026-08-26T09:03:48.690156,,,,Q1/2026,01/01/2026-31/03/2026,2026-03-31,2026-05-15,2294.0,1254.0,1920.0,1606.0,1606.0,3789.0,3278.0,222.0,60963.0,10988.0,3256.0,7732.0,49974.0,3025.45,21993.0,1.17,54.66,70.03,3.27,2.63,2.51,11.26,18.02,12.78,-0.7785467128027634,7.6489910839981246,-39.60135389244077,36.44859813084111,4.3261231281197965,-18.97810218978102,26.71047545419405,15.948955916473317,1.1636977886977886,0.0967741935483871,1.4289450741063645,2026-07-02T02:46:41.444833,2026-07-10,863241149.0,11.93,-1338200.0,-35644725.0,-2661300.0,-71764010.0,-7888900.0,-222724380.0,2026-07-10,6500.0,184745.0,-62000.0,-1830420.0,-1509052.0,-45532023.0,12.0,0.65625,7.0,0.8125,6.0,0.84375,26.0,0.21875,29.0,0.125,28.0,0.15625,28.0,0.15625,29.0,0.125,6.0,0.84375,27.0,0.1875,5.0,0.875
